,recall_x,precision_x,f1_x,word_count_x,rel_count_x,sys_relations_x,question,gold_relations_x,system_relations_x,question_type_x,recall_y,precision_y,f1_y,word_count_y,rel_count_y,sys_relations_y,gold_relations_y,system_relations_y,question_type_y
77,0.5,0.3333333333333333,0.4,17,2,3,What is the headquarters of the public transit system which is the system of Bottineau LRT ?,"[['dbp:system'], ['dbp:headquarters']]","['dbo:owningOrganisation', 'dbp:headquarters', 'dbp:operator']",factoid,0.5,0.3333333333333333,0.4,17,2,3,"[['dbp:system'], ['dbp:headquarters']]","['dbo:operator', 'dbo:regionServed', 'dbp:headquarters']",factoid
78,0.5,0.3333333333333333,0.4,17,2,3,"How many awards have been received by graduates of University of Melbourne, Faculty of VCA & MCM?","[['dbo:training'], ['dbo:award']]","['dbo:almaMater', 'dbo:award', 'dbp:awards']",count,0.5,0.3333333333333333,0.4,17,2,3,"[['dbo:training'], ['dbo:award']]","['dbo:almaMater', 'dbo:award', 'dbp:almaMater']",count
79,0.5,0.3333333333333333,0.4,15,2,3,Which mainter of Pandaruan Bridge is also the land of Malaysia junior Hockey league ?,"[['dbo:country'], ['dbo:maintainedBy']]","['dbo:country', 'dbo:locatedInArea', 'dbo:state']",factoid,0.5,0.3333333333333333,0.4,15,2,3,"[['dbo:country'], ['dbo:maintainedBy']]","['dbo:country', 'dbo:locatedInArea', 'dbp:state']",factoid
80,0.0,0.0,0.0,8,1,3,what was eric wyndham white's place of birth,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,8,1,3,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:deathPlace', 'dbp:birthPlace']",factoid
81,0.0,0.0,0.0,7,1,3,Name the university of Alexandre Tichonov ?,[['dbp:university']],"['dbo:institution', 'dbo:university', 'dbp:education']",list,0.0,0.0,0.0,7,1,3,[['dbp:university']],"['dbo:campus', 'dbo:institution', 'dbo:university']",list
82,0.0,0.0,0.0,6,1,3,where was  andrzej pałys born,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:deathPlace', 'dbp:birthPlace']",factoid
83,0.0,0.0,0.0,8,1,3,who was a coproducer of the trudell movie,[['dbo:cinematography']],"['dbo:editing', 'dbo:producer', 'dbp:studio']",factoid,0.0,0.0,0.0,8,1,3,[['dbo:cinematography']],"['dbo:country', 'dbo:director', 'dbo:producer']",factoid
84,0.5,0.3333333333333333,0.4,13,2,3,What is the municipality of the Homestead Grays Bridge and Roberto Clemente Bridge?,"[['dbo:municipality'], ['dbo:municipality']]","['dbo:isPartOf', 'dbo:municipality', 'dbp:district']",factoid,0.5,0.3333333333333333,0.4,13,2,3,"[['dbo:municipality'], ['dbo:municipality']]","['dbo:locatedInArea', 'dbo:municipality', 'dbp:address']",factoid
85,0.5,0.3333333333333333,0.4,11,2,3,"In which region is the rival school of Somerset, Massachusetts located?","[['dbp:rival'], ['dbo:region']]","['dbo:region', 'dbo:rival', 'dbo:successor']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbp:rival'], ['dbo:region']]","['dbo:country', 'dbo:location', 'dbo:region']",factoid
86,0.5,0.3333333333333333,0.4,10,2,3,whose is famous works are Maniac Magee and Wringer ?,"[['dbp:notableworks'], ['dbp:notableworks']]","['dbo:knownFor', 'dbo:notableWork', 'dbp:notableworks']",factoid,0.0,0.0,0.0,10,2,3,"[['dbp:notableworks'], ['dbp:notableworks']]","['dbo:author', 'dbo:doctoralStudent', 'dbo:notableWork']",factoid
87,0.5,0.3333333333333333,0.4,21,2,3,What is the owning organisation of the Ford Kansas City Assembly Plant and also the builder of the Ford Y-block engine?,"[['dbo:owningOrganisation'], ['dbo:manufacturer']]","['dbo:manufacturer', 'dbo:parentOrganisation', 'dbp:parent']",factoid,0.5,0.3333333333333333,0.4,21,2,3,"[['dbo:owningOrganisation'], ['dbo:manufacturer']]","['dbo:manufacturer', 'dbp:owner', 'dbp:products']",factoid
88,0.0,0.0,0.0,6,1,3,How many shows does HBO have?,[['dbo:company']],"['dbo:genre', 'dbp:genre', 'dbp:network']",count,0.0,0.0,0.0,6,1,3,[['dbo:company']],"['dbo:network', 'dbp:company', 'dbp:network']",count
89,0.5,0.3333333333333333,0.4,12,2,3,How many different people hold authority over the members of Balanidae family?,"[['dbo:family'], ['dbo:binomialAuthority']]","['dbo:family', 'dbo:isPartOf', 'dbp:children']",count,0.0,0.0,0.0,12,2,3,"[['dbo:family'], ['dbo:binomialAuthority']]","['dbo:relation', 'dbp:allegiance', 'dbp:successor']",count
90,0.5,0.3333333333333333,0.4,9,2,3,Which series are Lennier and Londo Mollari both from?,"[['dbo:series'], ['dbo:series']]","['dbo:series', 'dbp:author', 'dbp:series']",factoid,0.5,0.3333333333333333,0.4,9,2,3,"[['dbo:series'], ['dbo:series']]","['dbo:series', 'dbo:subsequentWork', 'dbp:genre']",factoid
91,0.5,0.3333333333333333,0.4,13,2,3,Who created the stadiums who have been rented by the Boston Red Sox?,"[['dbo:tenant'], ['dbp:architect']]","['dbo:tenant', 'dbp:location', 'dbp:tenants']",factoid,0.5,0.3333333333333333,0.4,13,2,3,"[['dbo:tenant'], ['dbp:architect']]","['dbo:architect', 'dbo:tenant', 'dbp:tenants']",factoid
92,0.5,0.3333333333333333,0.4,9,2,3,Whose songs are Tickle Me and Viva Las Vegas?,"[['dbp:artist'], ['dbp:artist']]","['dbo:album', 'dbo:musicalArtist', 'dbp:artist']",factoid,0.5,0.3333333333333333,0.4,9,2,3,"[['dbp:artist'], ['dbp:artist']]","['dbo:artist', 'dbo:associatedBand', 'dbp:artist']",factoid
93,0.5,0.3333333333333333,0.4,8,2,3,List the colonel with branch as Militia ?,"[['dbp:branch'], ['dbp:rank']]","['dbo:governor', 'dbo:militaryBranch', 'dbp:branch']",list,0.0,0.0,0.0,8,2,3,"[['dbp:branch'], ['dbp:rank']]","['dbo:militaryBranch', 'dbo:militaryRank', 'dbo:militaryUnit']",list
94,0.0,0.0,0.0,8,1,3,Which models were featured in Playboy Playmates 1954?,[['dbp:succeeded']],"['dbo:predecessor', 'dbo:recordedIn', 'dbp:related']",factoid,0.0,0.0,0.0,8,1,3,[['dbp:succeeded']],"['dbo:birthPlace', 'dbp:birthPlace', 'dbp:cinematography']",factoid
95,0.0,0.0,0.0,15,2,3,Who are the people whose alumna is a part of the National Collegiate Athletic Association?,"[['dbo:athletics'], ['dbp:education']]","['dbo:almaMater', 'dbo:birthPlace', 'dbp:almaMater']",factoid,0.0,0.0,0.0,15,2,3,"[['dbo:athletics'], ['dbp:education']]","['dbo:sport', 'dbp:athletics', 'dbp:mascot']",factoid
96,0.0,0.0,0.0,5,1,3,Where is charles leclerc from,[['dbp:birthPlace']],"['dbo:birthPlace', 'dbo:hometown', 'dbo:nationality']",factoid,0.0,0.0,0.0,5,1,3,[['dbp:birthPlace']],"['dbo:country', 'dbo:hometown', 'dbo:nationality']",factoid
97,0.0,0.0,0.0,8,1,3,When did the Boston Tea Party take place?,[['dbp:date']],"['dbo:hometown', 'dbo:place', 'dbp:place']",factoid,0.0,0.0,0.0,8,1,3,[['dbp:date']],"['dbo:leader', 'dbo:leaderName', 'dbo:place']",factoid
98,0.0,0.0,0.0,12,2,3,Which prime ministers were served by the governor who appointed Murray Gleeson?,"[['dbo:appointer'], ['dbo:primeMinister']]","['dbo:governor', 'dbp:branch', 'dbp:primeminister']",factoid,0.5,0.3333333333333333,0.4,12,2,3,"[['dbo:appointer'], ['dbo:primeMinister']]","['dbo:primeMinister', 'dbp:appointer', 'dbp:governor']",factoid
99,0.0,0.0,0.0,8,1,3,what is a work by donovan leitch (actor),[['dbo:director']],"['dbo:author', 'dbo:notableWork', 'dbo:writer']",factoid,0.0,0.0,0.0,8,1,3,[['dbo:director']],"['dbo:author', 'dbo:occupation', 'dbo:writer']",factoid
100,0.5,0.3333333333333333,0.4,7,2,3,Where can i find salad based food?,"[['dbp:mainIngredient'], ['dbp:country']]","['dbo:country', 'dbo:ingredient', 'dbp:country']",factoid,0.5,0.3333333333333333,0.4,7,2,3,"[['dbp:mainIngredient'], ['dbp:country']]","['dbo:ingredient', 'dbo:location', 'dbp:mainIngredient']",factoid
101,0.5,0.3333333333333333,0.4,13,2,3,What is the baseball team whose club manager's debut team is Houston Astros?,"[['dbo:manager'], ['dbo:debutTeam']]","['dbo:debutTeam', 'dbo:position', 'dbp:debutteam']",factoid,0.5,0.3333333333333333,0.4,13,2,3,"[['dbo:manager'], ['dbo:debutTeam']]","['dbo:debutTeam', 'dbo:managerClub', 'dbo:team']",factoid
102,0.5,0.3333333333333333,0.4,9,2,3,Solon Spencer Beman has architected in how many cities?,"[['dbp:locationTown'], ['dbo:architect']]","['dbo:architect', 'dbp:architect', 'dbp:designer']",count,0.5,0.3333333333333333,0.4,9,2,3,"[['dbp:locationTown'], ['dbo:architect']]","['dbo:architect', 'dbo:tenant', 'dbp:architect']",count
103,0.5,0.3333333333333333,0.4,6,2,3,What was the first Queen album?,"[['dbo:artist'], ['dbo:releaseDate']]","['dbo:artist', 'dbo:type', 'dbp:birthPlace']",factoid,0.5,0.3333333333333333,0.4,6,2,3,"[['dbo:artist'], ['dbo:releaseDate']]","['dbo:album', 'dbo:artist', 'dbo:type']",factoid
104,0.0,0.0,0.0,12,1,3,When will start the final match of the football world cup 2018?,[['dbp:date']],"['dbo:riverMouth', 'dbo:subsequentWork', 'dbp:debutteam']",factoid,0.0,0.0,0.0,12,1,3,[['dbp:date']],"['dbo:ground', 'dbo:hometown', 'dbo:league']",factoid
105,0.0,0.0,0.0,8,2,3,In which cities are there stations of SCOLA?,"[['dbo:broadcastNetwork'], ['dbp:city']]","['dbo:city', 'dbo:programmeFormat', 'dbp:area']",factoid,0.5,0.3333333333333333,0.4,8,2,3,"[['dbo:broadcastNetwork'], ['dbp:city']]","['dbo:city', 'dbp:city', 'dbp:location']",factoid
106,0.0,0.0,0.0,16,2,3,Daniel L D Granger and Job Durfee have based their political career in which US state?,"[['dbp:state'], ['dbp:state']]","['dbo:location', 'dbo:occupation', 'dbo:state']",list,0.0,0.0,0.0,16,2,3,"[['dbp:state'], ['dbp:state']]","['dbo:occupation', 'dbp:birthPlace', 'dbp:office']",list
107,0.5,0.3333333333333333,0.4,11,2,3,Which ancient country had capital as Nicomedia and History of Trier?,"[['dbo:capital'], ['dbo:capital']]","['dbo:capital', 'dbo:country', 'dbo:region']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbo:capital'], ['dbo:capital']]","['dbo:capital', 'dbo:country', 'dbp:country']",factoid
108,0.5,0.3333333333333333,0.4,11,2,3,what are the nicknames of the people who are in Ekstraliga?,"[['dbp:league'], ['dbp:nickname']]","['dbo:birthPlace', 'dbp:birthPlace', 'dbp:nickname']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbp:league'], ['dbp:nickname']]","['dbp:city', 'dbp:mascot', 'dbp:nickname']",factoid
109,0.5,0.3333333333333333,0.4,11,2,3,Who is a successor of Kingship whose parents were Julius Caesar?,"[['dbo:parent'], ['dbo:successor']]","['dbo:parent', 'dbp:children', 'dbp:successor']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbo:parent'], ['dbo:successor']]","['dbo:child', 'dbo:parent', 'dbp:successor']",factoid
110,0.0,0.0,0.0,6,1,3,what type of genre is ubik?,[['dbo:literaryGenre']],"['dbo:genre', 'dbo:type', 'dbp:genre']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:literaryGenre']],"['dbo:genre', 'dbo:type', 'dbp:genre']",factoid
111,0.5,0.3333333333333333,0.4,13,2,3,What are the software whose operating systems are Mac OS and Microsoft Windows?,"[['dbo:operatingSystem'], ['dbo:operatingSystem']]","['dbo:license', 'dbo:operatingSystem', 'dbp:programmingLanguage']",factoid,0.5,0.3333333333333333,0.4,13,2,3,"[['dbo:operatingSystem'], ['dbo:operatingSystem']]","['dbo:developer', 'dbo:operatingSystem', 'dbp:programmingLanguage']",factoid
112,0.5,0.3333333333333333,0.4,17,2,3,What is the draft team of the Antoine Bibeau and also has player named Nathan Dempsey ?,"[['dbp:draftTeam'], ['dbp:playedFor']]","['dbo:team', 'dbp:draftTeam', 'dbp:placeOfBirth']",factoid,0.5,0.3333333333333333,0.4,17,2,3,"[['dbp:draftTeam'], ['dbp:playedFor']]","['dbo:debutTeam', 'dbo:team', 'dbp:draftTeam']",factoid
113,0.5,0.3333333333333333,0.4,12,2,3,What is the common citizenship between JSM Hopoer and Robert Valentine ?,"[['dbo:citizenship'], ['dbo:country']]","['dbo:citizenship', 'dbo:nationality', 'dbp:allegiance']",factoid,0.5,0.3333333333333333,0.4,12,2,3,"[['dbo:citizenship'], ['dbo:country']]","['dbo:citizenship', 'dbo:nationality', 'dbp:nationality']",factoid
114,0.5,0.3333333333333333,0.4,13,2,3,"In which ice hockey league, did the team coached by Joel Quenneville win?","[['dbp:champion'], ['dbp:headCoach']]","['dbo:coach', 'dbp:coach', 'dbp:headCoach']",factoid,0.5,0.3333333333333333,0.4,13,2,3,"[['dbp:champion'], ['dbp:headCoach']]","['dbo:coach', 'dbp:headCoach', 'dbp:headcoach']",factoid
115,0.5,0.3333333333333333,0.4,13,2,3,How many movies were directed by the graduate of Burbank High School ?,"[['dbp:director'], ['dbp:education']]","['dbo:almaMater', 'dbo:director', 'dbp:director']",count,0.5,0.3333333333333333,0.4,13,2,3,"[['dbp:director'], ['dbp:education']]","['dbo:director', 'dbp:director', 'dbp:starring']",count
116,0.0,0.0,0.0,14,2,3,Name the movie written by Monty Python and distributed by Cinema International Corporation ?,"[['dbo:distributor'], ['dbp:writer']]","['dbo:writer', 'dbp:developer', 'dbp:distributor']",list,0.5,0.3333333333333333,0.4,14,2,3,"[['dbo:distributor'], ['dbp:writer']]","['dbp:distributor', 'dbp:producer', 'dbp:writer']",list
117,0.0,0.0,0.0,10,1,3,Name the movies writtten by the group Monty Python ?,[['dbp:writer']],"['dbo:writer', 'dbp:director', 'dbp:studio']",list,0.0,0.0,0.0,10,1,3,[['dbp:writer']],"['dbo:starring', 'dbp:artist', 'dbp:starring']",list
118,0.0,0.0,0.0,6,1,3,Which school did Robbie Diack attend?,[['dbp:school']],"['dbo:education', 'dbo:school', 'dbo:type']",factoid,0.0,0.0,0.0,6,1,3,[['dbp:school']],"['dbo:type', 'dbp:almaMater', 'dbp:education']",factoid
119,0.5,0.3333333333333333,0.4,19,2,3,Name the movies for which music was given by  Geoffrey Burgon and distributed by  Cinema International Corporation?,"[['dbp:distributor'], ['dbp:music']]","['dbo:distributor', 'dbo:musicComposer', 'dbp:distributor']",list,0.5,0.3333333333333333,0.4,19,2,3,"[['dbp:distributor'], ['dbp:music']]","['dbo:distributor', 'dbp:distributor', 'dbp:label']",list
120,0.5,0.3333333333333333,0.4,18,2,3,"List the significant buildings of the arch. whose one of the important work is Government Building, Kiev ?","[['dbo:significantBuilding'], ['dbo:significantBuilding']]","['dbo:notableWork', 'dbo:significantBuilding', 'dbp:office']",list,0.0,0.0,0.0,18,2,3,"[['dbo:significantBuilding'], ['dbo:significantBuilding']]","['dbo:architect', 'dbo:tenant', 'dbp:address']",list
121,0.0,0.0,0.0,8,1,3,what county is fort randall a part of,[['dbo:location']],"['dbo:country', 'dbo:district', 'dbo:isPartOf']",factoid,0.0,0.0,0.0,8,1,3,[['dbo:location']],"['dbo:country', 'dbo:isPartOf', 'dbo:state']",factoid
122,0.5,0.3333333333333333,0.4,12,2,3,How many more teams have rented the stadium used by Raptors 905?,"[['dbp:arena'], ['dbo:tenant']]","['dbo:tenant', 'dbp:location', 'dbp:tenants']",count,0.5,0.3333333333333333,0.4,12,2,3,"[['dbp:arena'], ['dbo:tenant']]","['dbo:tenant', 'dbp:tenants', 'dbp:venue']",count
123,0.0,0.0,0.0,10,1,3,Name an architect famous for the sever hall in Massachusetts.,[['dbo:architect']],"['dbo:location', 'dbp:architect', 'dbp:knownFor']",list,0.0,0.0,0.0,10,1,3,[['dbo:architect']],"['dbo:city', 'dbo:location', 'dbo:region']",list
124,0.5,0.3333333333333333,0.4,8,2,3,Which shows had their painters born in England?,"[['dbo:creator'], ['dbp:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace', 'dbp:genre']",factoid,0.5,0.3333333333333333,0.4,8,2,3,"[['dbo:creator'], ['dbp:birthPlace']]","['dbo:birthPlace', 'dbo:starring', 'dbp:birthPlace']",factoid
125,0.5,0.3333333333333333,0.4,12,2,3,Which awards has been given to both michel hazanavicius and geoffrey rush?,"[['dbp:awards'], ['dbp:awards']]","['dbo:award', 'dbo:honours', 'dbp:awards']",factoid,0.5,0.3333333333333333,0.4,12,2,3,"[['dbp:awards'], ['dbp:awards']]","['dbo:award', 'dbp:awards', 'dbp:restingplace']",factoid
126,0.0,0.0,0.0,14,2,3,Which river's source mountain is Baikal Mountains and is located in Laptev Sea ?,"[['dbo:sourceMountain'], ['dbp:mouthLocation']]","['dbo:locatedInArea', 'dbo:location', 'dbo:source']",factoid,0.0,0.0,0.0,14,2,3,"[['dbo:sourceMountain'], ['dbp:mouthLocation']]","['dbo:locatedInArea', 'dbo:outflow', 'dbo:riverMouth']",factoid
127,0.5,0.3333333333333333,0.4,15,2,3,Where is the headquarters of the company which runs the Metro Blue Line in minnesota?,"[['dbp:operator'], ['dbp:headquarters']]","['dbo:locationCity', 'dbo:owningOrganisation', 'dbp:headquarters']",factoid,0.5,0.3333333333333333,0.4,15,2,3,"[['dbp:operator'], ['dbp:headquarters']]","['dbo:regionServed', 'dbo:routeEnd', 'dbp:headquarters']",factoid
128,0.0,0.0,0.0,9,1,3,How many states does the Pioneer corporation operate in?,[['dbp:country']],"['dbo:country', 'dbo:state', 'dbp:state']",count,0.0,0.0,0.0,9,1,3,[['dbp:country']],"['dbo:city', 'dbo:location', 'dbo:operator']",count
129,0.5,0.3333333333333333,0.4,10,2,3,What show has writing of Erik Jendresen and Graham Yost?,"[['dbp:writer'], ['dbp:writer']]","['dbo:author', 'dbo:writer', 'dbp:writer']",factoid,0.5,0.3333333333333333,0.4,10,2,3,"[['dbp:writer'], ['dbp:writer']]","['dbo:writer', 'dbp:author', 'dbp:writer']",factoid
130,0.0,0.0,0.0,13,1,3,Did Hank Williams Jr. make Early in the Morning and Late at Night?,[['dbo:musicalArtist']],"['dbo:child', 'dbo:manufacturer', 'dbp:birthPlace']",boolean,0.0,0.0,0.0,13,1,3,[['dbo:musicalArtist']],"['dbo:associatedBand', 'dbo:subsequentWork', 'dbp:themeMusicComposer']",boolean
131,0.5,0.3333333333333333,0.4,14,2,3,List the leaders of all the cities through which the Ganga river flows ?,"[['dbp:city'], ['dbo:leaderName']]","['dbo:city', 'dbo:leader', 'dbo:leaderName']",list,0.0,0.0,0.0,14,2,3,"[['dbp:city'], ['dbo:leaderName']]","['dbo:mouthMountain', 'dbo:riverMouth', 'dbp:cities']",list
132,0.0,0.0,0.0,7,1,3,what is the nationality of guri schanke?,[['dbo:hometown']],"['dbo:birthPlace', 'dbo:country', 'dbo:nationality']",factoid,0.0,0.0,0.0,7,1,3,[['dbo:hometown']],"['dbo:birthPlace', 'dbo:country', 'dbo:nationality']",factoid
133,0.5,0.3333333333333333,0.4,9,2,3,Who collaborated with Johnny Cash and Kris Kristofferson ?,"[['dbp:associatedActs'], ['dbp:associatedActs']]","['dbo:associatedMusicalArtist', 'dbo:partner', 'dbp:associatedActs']",factoid,0.0,0.0,0.0,9,2,3,"[['dbp:associatedActs'], ['dbp:associatedActs']]","['dbo:associatedMusicalArtist', 'dbp:keyPeople', 'dbp:label']",factoid
134,0.5,0.3333333333333333,0.4,20,2,3,Name the line of the Vadodara Junction railway station which is also the  hub airport of the Pawan Hans?,"[['dbo:hubAirport'], ['dbp:line']]","['dbo:hubAirport', 'dbo:operator', 'dbp:hubs']",list,0.5,0.3333333333333333,0.4,20,2,3,"[['dbo:hubAirport'], ['dbp:line']]","['dbo:hubAirport', 'dbo:operator', 'dbo:targetAirport']",list
135,0.0,0.0,0.0,16,2,3,"Which band made the song Take me There, and has collaborated with Blayse in the past?","[['dbo:associatedBand'], ['dbo:musicalBand']]","['dbo:associatedMusicalArtist', 'dbo:musicComposer', 'dbo:musicalArtist']",factoid,0.5,0.3333333333333333,0.4,16,2,3,"[['dbo:associatedBand'], ['dbo:musicalBand']]","['dbo:associatedBand', 'dbo:associatedMusicalArtist', 'dbp:artist']",factoid
136,0.5,0.3333333333333333,0.4,11,2,3,What is written in a programming language developed by GNOME Project?,"[['dbp:developer'], ['dbp:programmingLanguage']]","['dbo:author', 'dbo:programmingLanguage', 'dbp:programmingLanguage']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbp:developer'], ['dbp:programmingLanguage']]","['dbo:developer', 'dbo:programmingLanguage', 'dbp:programmingLanguage']",factoid
137,0.5,0.3333333333333333,0.4,13,2,3,"Where is the assembly of Plymouth Savoy, and where Special 26 was recorded?","[['dbo:assembly'], ['dbp:recorded']]","['dbo:assembly', 'dbo:country', 'dbo:recordedIn']",factoid,0.0,0.0,0.0,13,2,3,"[['dbo:assembly'], ['dbp:recorded']]","['dbo:capital', 'dbp:headquarters', 'dbp:nationalOrigin']",factoid
138,0.5,0.3333333333333333,0.4,11,2,3,What actor starred in Splash and is married to Rita Wilson?,"[['dbp:spouse'], ['dbp:starring']]","['dbo:spouse', 'dbo:starring', 'dbp:starring']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbp:spouse'], ['dbp:starring']]","['dbo:spouse', 'dbo:starring', 'dbp:starring']",factoid
139,0.5,0.3333333333333333,0.4,13,2,3,Who are the shareholder of the soccer club for whom Steve Holland plays?,"[['dbp:currentclub'], ['dbp:owner']]","['dbo:owner', 'dbo:team', 'dbp:owner']",factoid,0.5,0.3333333333333333,0.4,13,2,3,"[['dbp:currentclub'], ['dbp:owner']]","['dbo:managerClub', 'dbo:owner', 'dbp:owner']",factoid
140,0.0,0.0,0.0,14,2,3,Give me the name of the organization hqed at  Chaeng Watthana Govt Complex?,"[['dbo:headquarter'], ['dbp:agencyName']]","['dbo:almaMater', 'dbo:sport', 'dbo:type']",list,0.0,0.0,0.0,14,2,3,"[['dbo:headquarter'], ['dbp:agencyName']]","['dbo:leader', 'dbo:leaderName', 'dbp:headquarters']",list
141,0.0,0.0,0.0,6,1,3,what city is torre latinoamericana in?,[['dbo:location']],"['dbo:country', 'dbo:locatedInArea', 'dbo:region']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:location']],"['dbo:country', 'dbo:isPartOf', 'dbo:region']",factoid
142,0.0,0.0,0.0,7,1,3,Who was the narrator in the point?,[['dbp:narrated']],"['dbo:language', 'dbo:narrator', 'dbo:writer']",factoid,0.0,0.0,0.0,7,1,3,[['dbp:narrated']],"['dbo:cinematography', 'dbo:editing', 'dbo:writer']",factoid
143,0.5,0.3333333333333333,0.4,15,2,3,What is the religion of the political party which is an international party of Hamas?,"[['dbp:international'], ['dbo:religion']]","['dbo:ideology', 'dbo:religion', 'dbp:party']",factoid,0.5,0.3333333333333333,0.4,15,2,3,"[['dbp:international'], ['dbo:religion']]","['dbo:party', 'dbo:religion', 'dbp:religion']",factoid
144,0.0,0.0,0.0,13,1,3,Which political party got elected in First Legislative Assembly of Uttar Pradesh ?,[['dbp:children']],"['dbo:affiliation', 'dbo:party', 'dbp:party']",factoid,0.0,0.0,0.0,13,1,3,[['dbp:children']],"['dbo:leaderName', 'dbo:party', 'dbp:party']",factoid
145,0.5,0.3333333333333333,0.4,14,2,3,What awards have been given to people schooled in the Everton park state high?,"[['dbp:education'], ['dbp:awards']]","['dbo:award', 'dbo:birthPlace', 'dbp:awards']",factoid,0.0,0.0,0.0,14,2,3,"[['dbp:education'], ['dbp:awards']]","['dbo:almaMater', 'dbo:award', 'dbp:state']",factoid
146,0.5,0.3333333333333333,0.4,19,2,3,How many other wine region are there of the grapes whose one of the wine region is Michigan ?,"[['dbo:wineRegion'], ['dbo:wineRegion']]","['dbo:country', 'dbo:region', 'dbo:wineRegion']",count,0.5,0.3333333333333333,0.4,19,2,3,"[['dbo:wineRegion'], ['dbo:wineRegion']]","['dbo:species', 'dbo:wineRegion', 'dbp:country']",count
147,0.5,0.3333333333333333,0.4,18,2,3, Name the city whose province is Metropolitan City of Venice and has leader as Luigi Brugnaro ?,"[['dbo:leaderName'], ['dbp:province']]","['dbo:location', 'dbo:province', 'dbp:province']",list,0.5,0.3333333333333333,0.4,18,2,3,"[['dbo:leaderName'], ['dbp:province']]","['dbo:capital', 'dbo:leader', 'dbo:leaderName']",list
148,0.5,0.3333333333333333,0.4,11,2,3,Who represent the constituencies of Noe Valley and Duboce Triangle ?,"[['dbp:constituency'], ['dbp:constituency']]","['dbo:country', 'dbo:district', 'dbp:constituency']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbp:constituency'], ['dbp:constituency']]","['dbo:leaderName', 'dbp:constituency', 'dbp:party']",factoid
149,0.5,0.3333333333333333,0.4,10,2,3,List the birthplace of the medicians who studied in Harvard.,"[['dbo:institution'], ['dbo:birthPlace']]","['dbo:almaMater', 'dbo:birthPlace', 'dbp:education']",list,0.5,0.3333333333333333,0.4,10,2,3,"[['dbo:institution'], ['dbo:birthPlace']]","['dbo:birthPlace', 'dbo:knownFor', 'dbp:birthPlace']",list
150,0.5,0.3333333333333333,0.4,11,2,3,"What region was Gloria Schaffer born in, which also contains Newington?","[['dbp:birthPlace'], ['dbo:isPartOf']]","['dbo:country', 'dbo:region', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,11,2,3,"[['dbp:birthPlace'], ['dbo:isPartOf']]","['dbo:birthPlace', 'dbo:country', 'dbp:placeOfBirth']",factoid
151,0.5,0.3333333333333333,0.4,14,2,3,"What sport amongst the one Lagos Preparatory School practices, did Willian Garne play for?","[['dbo:sport'], ['dbo:occupation']]","['dbo:athletics', 'dbo:sport', 'dbp:genre']",factoid,0.5,0.3333333333333333,0.4,14,2,3,"[['dbo:sport'], ['dbo:occupation']]","['dbo:athletics', 'dbo:sport', 'dbp:athletics']",factoid
152,0.0,0.0,0.0,10,2,3,Where are the movies directed by Faisal Aman Khan recorded?,"[['dbo:director'], ['dbp:recorded']]","['dbo:recordedIn', 'dbp:director', 'dbp:writer']",factoid,0.5,0.3333333333333333,0.4,10,2,3,"[['dbo:director'], ['dbp:recorded']]","['dbo:director', 'dbp:director', 'dbp:starring']",factoid
153,0.5,0.3333333333333333,0.4,13,2,3,Which is the common prospect team of Mikhail Pashnin and Robin kovacs ?,"[['dbp:prospectTeam'], ['dbo:prospectTeam']]","['dbp:draftTeam', 'dbp:playedFor', 'dbp:prospectTeam']",factoid,0.0,0.0,0.0,13,2,3,"[['dbp:prospectTeam'], ['dbo:prospectTeam']]","['dbo:debutTeam', 'dbo:team', 'dbp:draftTeam']",factoid
154,0.5,0.3333333333333333,0.4,13,2,3,What is the city nearest to the islands in the Northwestern Hawaiian Islands?,"[['dbp:archipelago'], ['dbp:nearestCity']]","['dbo:location', 'dbo:nearestCity', 'dbp:nearestCity']",factoid,0.0,0.0,0.0,13,2,3,"[['dbp:archipelago'], ['dbp:nearestCity']]","['dbo:largestCity', 'dbo:location', 'dbo:nearestCity']",factoid
155,0.5,0.3333333333333333,0.4,9,2,3,Who acted in the work written by Colin Brake?,"[['dbp:writer'], ['dbp:starring']]","['dbo:writer', 'dbp:author', 'dbp:writer']",factoid,0.5,0.3333333333333333,0.4,9,2,3,"[['dbp:writer'], ['dbp:starring']]","['dbo:author', 'dbo:notableWork', 'dbp:writer']",factoid
