,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type,cleaned,cluster,x0,x1
9074,1.0,1.0,1.0,10,1,1,Name a gameplay mode in the computer game trine 2,[['dbp:modes']],['dbp:modes'],list,name gameplay mode computer game trine 2,0,-0.00857206931506498,0.11477027270012898
9075,0.0,0.0,0.0,10,1,0,"What is the name of a Galva, Illinois high school?",[['dbo:type']],[],factoid,"name galva , illinois high school ?",0,-0.004722985889560002,0.12448401716174663
9133,0.0,0.0,0.0,12,2,0,List the name of the soccer clubs whose chairman is Joan Laporta.,"[['dbo:chairman'], ['dbp:name']]",[],list,list name soccer clubs whose chairman joan laporta .,0,-0.013779593884524708,0.08122929112240813
9156,0.0,0.0,0.0,9,1,1,name the races where bobby beasley took part ?,[['dbo:race']],['dbp:race'],list,name races bobby beasley took part ?,0,-0.00756065221512796,0.10833341712495187
9213,0.0,0.0,0.0,11,2,0,Name the companies which are in cities under Denzil Minnan Wong?,"[['dbo:locationCity'], ['dbp:leaderName']]",[],list,name companies cities denzil minnan wong ?,0,-0.010316466419170762,0.10255675518270574
9261,0.0,0.0,0.0,7,2,1,Name some books by Spanish speaking authors.,"[['dbp:language'], ['dbp:author']]",['dbo:author'],list,name books spanish speaking authors .,0,-0.006185393837091055,0.11428575412147951
9318,1.0,1.0,1.0,8,1,1,Name a French revolutionary who died of decapitation,[['dbo:deathCause']],['dbo:deathCause'],list,name french revolutionary died decapitation,0,-0.010088539676186776,0.1260984280720672
9377,0.0,0.0,0.0,8,1,0,Name the mouth country of Upper Neretva ?,[['dbo:mouthCountry']],[],list,name mouth country upper neretva ?,0,-0.020434007357006848,0.12457390896112877
9547,0.0,0.0,0.0,17,2,0,Name the office holder with predecessor as Samuel W. McCall and office in Massachusetts House of Representatives?,"[['dbp:office'], ['dbp:predecessor']]",[],list,name office holder predecessor samuel w. mccall office massachusetts house representatives ?,0,-0.014545282264038607,0.0785804332792691
9741,0.0,0.0,0.0,17,2,0,Name some people who are buried in a place governed by the US Department of the Interior?,"[['dbp:restingplace'], ['dbp:governingBody']]",[],list,name people buried place governed us department interior ?,0,-0.02136455158123627,0.10355707658303913
9838,1.0,1.0,1.0,19,1,1,What is the name of a action game where the hero must save the Earth from an imminent invasion?,[['dbo:genre']],['dbo:genre'],factoid,name action game hero must save earth imminent invasion ?,0,-0.011481534754337145,0.07542242440481843
9847,0.5,1.0,0.6666666666666666,17,2,1,NAme the emplyer for whihc Manu cornet has worked and also written in Google Web Toolkit ?,"[['dbo:author'], ['dbp:employer']]",['dbo:author'],list,name emplyer whihc manu cornet worked also written google web toolkit ?,0,-0.017696096989347154,0.06868130907519397
9917,0.0,0.0,0.0,10,2,0,Name the fictional character whose voice's animator is Hardie Gramatky?,"[['dbo:voice'], ['dbp:animator']]",[],list,name fictional character whose voice 's animator hardie gramatky ?,0,-0.013219529254210929,0.09446309356433887
9969,0.0,0.0,0.0,16,2,0,Name the president who has relations with Clinton family and had a lieutenant named Winston Bryant?,"[['dbo:lieutenant'], ['dbo:relation']]",[],list,name president relations clinton family lieutenant named winston bryant ?,0,-0.014153634640496963,0.0773163814954609
10066,0.0,0.0,0.0,7,1,0,Name the wine regions of Baco noir?,[['dbo:wineRegion']],[],list,name wine regions baco noir ?,0,-0.007325353575007022,0.10326770044558226
10080,0.0,0.0,0.0,19,2,0,"Name the writer whose one of the notable work is Adventures of Huckleberry Finn and died in Redding, Connecticut?","[['dbo:deathPlace'], ['dbo:notableWork']]",[],list,"name writer whose one notable work adventures huckleberry finn died redding , connecticut ?",0,-0.018689507393788187,0.08637072522085155
10144,0.0,0.0,0.0,15,2,0,Name the military conflict whose commander was Colin Powell and took place in israel ?,"[['dbo:commander'], ['dbo:place']]",[],list,name military conflict whose commander colin powell took place israel ?,0,-0.022942987414431057,0.09514679574036128
10200,1.0,1.0,1.0,13,1,1,What is the name of a film that was created by buster keaton,[['dbo:producer']],['dbo:producer'],factoid,name film created buster keaton,0,-0.01599037250237118,0.12863041612195553
10226,0.0,0.0,0.0,21,2,0,What  is the meaning of the Isa (name) which is also a relegion of Sacred Heart Convent School (Bangkok) ?,"[['dbp:meaning'], ['dbo:type']]",[],factoid,meaning isa ( name ) also relegion sacred heart convent school ( bangkok ) ?,0,-0.01254572304540033,0.0701568983607867
10243,1.0,1.0,1.0,6,1,1,Name a public school (government funded).,[['dbo:type']],['dbo:type'],list,name public school ( government funded ) .,0,-0.0041875228160479115,0.1323501097531915
