,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type,cleaned,cluster,x0,x1
2542,0.0,0.0,0.0,10,2,0,Which sports are played in schools founded by Fr Almeida?,"[['dbp:founder'], ['dbo:sport']]",[],factoid,sports played schools founded fr almeida ?,0,-0.026665307687599445,-0.020786992072362773
2556,0.0,0.0,0.0,7,1,0,Is Angola Avante the anthem of Angola?,[['dbo:anthem']],[],boolean,angola avante anthem angola ?,0,-0.027149505671959652,-0.01405449729904166
2557,0.0,0.0,0.0,8,1,1,where can the payette national forest be found,[['dbo:location']],['dbo:country'],factoid,payette national forest found,0,-0.02969953364804666,-0.013307551966229514
2560,0.0,0.0,0.0,11,2,0,Who is the common parent of Gettv and hypnotize mind ?,"[['dbo:parentOrganisation'], ['dbp:parent']]",[],factoid,common parent gettv hypnotize mind ?,0,-0.02907784628016133,-0.014491524677533191
2564,0.0,0.0,0.0,7,1,1,which city did hans-walter heyne pass away,[['dbp:deathPlace']],['dbo:deathPlace'],factoid,city hans-walter heyne pass away,0,-0.059936547071572276,0.0012223398416734432
2568,0.0,0.0,0.0,10,2,0,List the awards given to the relatives of Gregorios Bernardakis.,"[['dbo:relative'], ['dbo:award']]",[],list,list awards given relatives gregorios bernardakis .,0,-0.030469422543562732,-0.016526372164552647
2570,0.0,0.0,0.0,7,1,1,What's a song written by jack johnson,[['dbo:artist']],['dbo:writer'],factoid,'s song written jack johnson,0,-0.04138048181375237,-0.01414228970495023
2573,0.0,0.0,0.0,6,1,1,What country is harry winston from,[['dbo:birthPlace']],['dbo:nationality'],factoid,country harry winston,0,-0.05052978399841461,-0.016469370290314853
2578,0.0,0.0,0.0,7,1,1,Which university provides license for WRVU ?,[['dbp:licensee']],['dbo:license'],factoid,university provides license wrvu ?,0,-0.031185172971375057,-0.0159799172168067
2582,0.0,0.0,0.0,8,1,1,pico basilé is a part of what island?,[['dbo:locatedInArea']],['dbo:country'],list,pico basilé part island ?,0,-0.029099925340543956,-0.012726305846813352
2596,0.0,0.0,0.0,7,1,1,what company produced the andromeda strain (film)?,[['dbo:distributor']],['dbp:studio'],factoid,company produced andromeda strain ( film ) ?,0,-0.05116545672338305,-0.022038087044292415
2602,0.0,0.0,0.0,7,1,0,which politician is currently ruling over Rishkiesh?,[['dbo:leaderName']],[],factoid,politician currently ruling rishkiesh ?,0,-0.030323586727680648,-0.011976338672304325
2613,0.0,0.0,0.0,15,2,0,List all the teams which have someone who played their first game for the Yankees?,"[['dbp:debutteam'], ['dbo:team']]",[],list,list teams someone played first game yankees ?,0,-0.033777752000961635,-0.006434940697663559
2618,0.0,0.0,0.0,8,2,0,In which cities are there stations of SCOLA?,"[['dbo:broadcastNetwork'], ['dbp:city']]",[],factoid,cities stations scola ?,0,-0.02987691441368613,-0.014739643432149936
2626,0.0,0.0,0.0,7,1,1,What film did caetano veloso contribute to,[['dbo:musicComposer']],['dbo:writer'],factoid,film caetano veloso contribute,0,-0.039716172766070125,-0.019073660674095296
2631,0.0,0.0,0.0,9,1,0,to which governmental institution does spirit mountain wilderness belong,[['dbp:governingBody']],[],factoid,governmental institution spirit mountain wilderness belong,0,-0.026332729492925182,-0.012647580132741755
2634,0.0,0.0,0.0,16,1,1,What country was the film living dolls: the making of a child beauty queen created in,[['dbo:director']],['dbo:country'],factoid,country film living dolls : making child beauty queen created,0,-0.04750145201064796,-0.01830307696573539
2637,0.0,0.0,0.0,6,1,1,what game is about professional wrestling?,[['dbo:genre']],['dbo:occupation'],factoid,game professional wrestling ?,0,-0.030460148502110748,-0.008406416029351415
2649,0.0,0.0,0.0,9,2,0,Who collaborated with Johnny Cash and Kris Kristofferson ?,"[['dbp:associatedActs'], ['dbp:associatedActs']]",[],factoid,collaborated johnny cash kris kristofferson ?,0,-0.026928456177851168,-0.01586590198813639
2650,0.0,0.0,0.0,4,1,0,Where did rian james,[['dbo:deathPlace']],[],factoid,rian james,0,-0.03121496652588314,-0.014369369709867885
2658,0.0,0.0,0.0,6,1,1,what does ray miller believe in,[['dbo:religion']],['dbo:occupation'],factoid,ray miller believe,0,-0.027007936267588482,-0.01673891206680968
2667,0.0,0.0,0.0,9,2,0,Malaysian highway authority has designed bridges over what things?,"[['dbp:designer'], ['dbp:crosses']]",[],list,malaysian highway authority designed bridges things ?,0,-0.028426101278903965,-0.016150360416866644
2672,0.0,0.0,0.0,15,2,0,In which state does the ambassador who is in related with J Bennett Johnston live?,"[['dbo:relation'], ['dbp:state']]",[],factoid,state ambassador related j bennett johnston live ?,0,-0.03116639384194324,-0.011767324579979865
2675,0.0,0.0,0.0,19,2,0,In which country is the Baku puppet Theater located which is also the birth palce of Anar Salmanov ?,"[['dbp:placeOfBirth'], ['dbo:locationCountry']]",[],factoid,country baku puppet theater located also birth palce anar salmanov ?,0,-0.06192096973971041,-0.010348837889597564
2689,0.0,0.0,0.0,6,1,2,what towns are in lasalle county,[['dbo:writer']],"['dbo:isPartOf', 'dbo:location']",factoid,towns lasalle county,0,-0.04444487871133839,-0.005793597906571303
2706,0.5,0.5,0.5,9,2,2,List the children of the parent of Marvin Bush.,"[['dbo:parent'], ['dbp:children']]","['dbo:child', 'dbo:parent']",list,list children parent marvin bush .,0,-0.030471812809607413,-0.016612604344278213
2711,0.0,0.0,0.0,6,1,1,what country is cher (department) in?,[['dbo:isPartOf']],['dbo:country'],factoid,country cher ( department ) ?,0,-0.04807098774916797,-0.016578542692461687
2713,0.0,0.0,0.0,6,1,1,which newspaper spread in hong kong,[['dbp:publishingCountry']],['dbo:headquarter'],factoid,newspaper spread hong kong,0,-0.028766274754345813,-0.015071150252363406
2724,0.0,0.0,0.0,10,2,0,What are some characters of series produced by Ricky Grevais?,"[['dbo:executiveProducer'], ['dbo:series']]",[],factoid,characters series produced ricky grevais ?,0,-0.032795663610514836,-0.014766781895452455
2726,0.0,0.0,0.0,5,1,1,What is Jacek Boucki's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid,jacek boucki 's nationality ?,0,-0.033933397661378706,-0.018914696294137365
2745,0.0,0.0,0.0,11,2,1,What award was won by executive producer of Shaun the Sheep?,"[['dbo:executiveProducer'], ['dbo:award']]",['dbo:producer'],factoid,award executive producer shaun sheep ?,0,-0.03191896468834973,-0.012040906707712998
2755,0.0,0.0,0.0,9,2,0,What awards did the founder of Grameen Bank win?,"[['dbp:founder'], ['dbo:award']]",[],factoid,awards founder grameen bank win ?,0,-0.02999553971358244,-0.014799424397167084
2767,0.0,0.0,0.0,5,1,1,where is pepe martínez from?,[['dbo:hometown']],['dbo:birthPlace'],factoid,pepe martínez ?,0,-0.027089266128950077,-0.014047065303310145
2769,0.0,0.0,0.0,16,2,0,"For all the senators who once studied in Sturm College of Law, give their burial place?","[['dbo:almaMater'], ['dbp:restingplace']]",[],list,"senators studied sturm college law , give burial place ?",0,-0.036915096379861644,-0.009936743420997797
2782,0.0,0.0,0.0,7,1,1,which country is garcia de orta from,[['dbo:birthPlace']],['dbo:nationality'],factoid,country garcia de orta,0,-0.04551161076051588,-0.017462039368344968
2785,0.0,0.0,0.0,13,2,0,"In which ice hockey league, did the team coached by Joel Quenneville win?","[['dbp:champion'], ['dbp:headCoach']]",[],factoid,"ice hockey league , team coached joel quenneville win ?",0,-0.030119060261598704,-0.02037051662507599
2786,0.0,0.0,0.0,5,1,0,How tall is Michael Jordan?,[['dbo:height']],[],factoid,tall michael jordan ?,0,-0.030245987215626935,-0.014497972120107464
2791,0.0,0.0,0.0,11,2,0,"Where is the VP buried, which was served by Frederick Cooke?","[['dbo:vicePresident'], ['dbo:restingPlace']]",[],factoid,"vp buried , served frederick cooke ?",0,-0.029411350622776607,-0.014462780206189168
2793,0.0,0.0,0.0,7,1,1,What location is contained within the jotunheimen?,[['dbo:location']],['dbo:country'],factoid,location contained within jotunheimen ?,0,-0.036976310372513456,0.0046113467011322335
2801,0.0,0.0,0.0,9,2,0,Which city's neighboring municipalities are Lancy and  Pregny-Chambsy?,"[['dbo:neighboringMunicipality'], ['dbp:neighboringMunicipalities']]",[],factoid,city 's neighboring municipalities lancy pregny-chambsy ?,0,-0.05026867320727083,0.003966892044561298
2804,0.0,0.0,0.0,6,1,1,where is gaylord high school located,[['dbo:location']],['dbo:city'],factoid,gaylord high school located,0,-0.0641607606904786,-0.012819558068522719
2811,0.0,0.0,0.0,4,1,0,which newspapers services marathon?,[['dbo:headquarter']],[],factoid,newspapers services marathon ?,0,-0.028147305024392007,-0.014438192549555298
2834,0.0,0.0,0.0,10,1,1,What is an example of a song by Bob marley?,[['dbo:writer']],['dbo:artist'],factoid,example song bob marley ?,0,-0.01787354491137695,-0.008587069695157185
2843,0.0,0.0,0.0,20,2,0,"Who was the prime minister of Victor Hope, 2nd Marquess of Linlithgow and also the editor of British Gazette ?","[['dbp:editor'], ['dbp:primeminister']]",[],factoid,"prime minister victor hope , 2nd marquess linlithgow also editor british gazette ?",0,-0.02930738823000485,-0.013128956856606623
2846,0.0,0.0,0.0,7,1,0,What writer was inspired by john fowles,[['dbo:influencedBy']],[],factoid,writer inspired john fowles,0,-0.035642120410121915,-0.020341616244270225
2859,0.0,0.0,0.0,13,1,0,"Was Francisco Pizarro of the monarch of Charles 5, of the roman empire?",[['dbo:monarch']],[],boolean,"francisco pizarro monarch charles 5 , roman empire ?",0,-0.030168405732208987,-0.012135007529330586
2865,0.0,0.0,0.0,14,2,0,What awards have been given to people schooled in the Everton park state high?,"[['dbp:education'], ['dbp:awards']]",[],factoid,awards given people schooled everton park state high ?,0,-0.04074981483494814,-0.01562921540506636
2868,0.0,0.0,0.0,6,1,1,Which country is martin lel from,[['dbo:nationality']],['dbo:birthPlace'],factoid,country martin lel,0,-0.048778373596835206,-0.016417704807757335
2874,0.0,0.0,0.0,9,1,0,Is Lloyd  Nosler the editor of The Temptress?,[['dbo:editing']],[],boolean,lloyd nosler editor temptress ?,0,-0.027794427664087247,-0.014758740736223654
2880,0.0,0.0,0.0,15,2,0,Which mainter of Pandaruan Bridge is also the land of Malaysia junior Hockey league ?,"[['dbo:country'], ['dbo:maintainedBy']]",[],factoid,mainter pandaruan bridge also land malaysia junior hockey league ?,0,-0.029853732023470986,-0.016938163867453344
2881,0.0,0.0,0.0,11,1,1,Which tv series have a score composed by judy hard angelo?,[['dbo:composer']],['dbo:musicComposer'],factoid,tv series score composed judy hard angelo ?,0,-0.023877192170107298,-0.014923868356295078
2882,0.0,0.0,0.0,13,1,1,What is the political party to which Purnima Banerjee is a member of?,[['dbo:knownFor']],['dbo:party'],factoid,political party purnima banerjee member ?,0,-0.02959961586254805,-0.015991315358483606
2886,0.0,0.0,0.0,10,2,1,What are some relatives of armymen who died in Germany?,"[['dbp:placeOfDeath'], ['dbo:relation']]",['dbo:deathPlace'],factoid,relatives armymen died germany ?,0,-0.03399768268855297,-0.007344085244396629
2890,0.0,0.0,0.0,14,1,1,Which set of researchers won the Gold Medal of the Royal Astronomical Society award?,[['dbp:prizes']],['dbo:award'],factoid,set researchers gold medal royal astronomical society award ?,0,-0.026130601703104956,-0.014251170223307848
2898,0.0,0.0,0.0,9,1,0,Which is the nearest city to Elliott Bay ?,[['dbo:nearestCity']],[],factoid,nearest city elliott bay ?,0,-0.057617818508613146,0.010593859409980137
2900,0.0,0.0,0.0,7,1,0,is jeannie pepper african american or Caucasian,[['dbo:ethnicity']],[],boolean,jeannie pepper african american caucasian,0,-0.0313648669321636,-0.013491350264308572
2903,0.0,0.0,0.0,5,1,1,what is henry février nationality?,[['dbo:country']],['dbo:nationality'],factoid,henry février nationality ?,0,-0.03758352567509612,-0.01926277126197494
2907,0.0,0.0,0.0,9,1,0,What municipality in eastern visayas hosts the Mayao-Mayao festival?,"[['dbo:locatedInArea', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]",[],factoid,municipality eastern visayas hosts mayao-mayao festival ?,0,-0.02747648960427573,-0.014120039741100732
2909,0.0,0.0,0.0,7,1,1,How did Letitia MacTavish Hargrave died ?,[['dbo:deathCause']],['dbo:deathPlace'],factoid,letitia mactavish hargrave died ?,0,-0.032354601252357125,-0.010984061272645257
2919,0.0,0.0,0.0,15,2,0,"How many licensee are there, of the radio stations whose area is Nashville, Tennessee ?","[['dbp:area'], ['dbp:licensee']]",[],count,"many licensee , radio stations whose area nashville , tennessee ?",0,-0.034238901975807166,-0.014530765459706952
2922,0.0,0.0,0.0,12,2,1,Which governor of Charles Willing had a child named John Scott ?,"[['dbo:child'], ['dbo:governor']]",['dbp:children'],factoid,governor charles willing child named john scott ?,0,-0.03636439237923413,-0.02098100474883584
2923,0.0,0.0,0.0,15,2,0,What are some party leaders of the parties which have had a seat in Berlin?,"[['dbo:headquarter'], ['dbo:leader']]",[],factoid,party leaders parties seat berlin ?,0,-0.028276191847156438,-0.0160569918405571
2926,0.0,0.0,0.0,16,2,1,What is the base currency of the Benelux which can be used in Republic of Montenegro?,"[['dbp:currency'], ['dbp:currency']]",['dbo:currency'],factoid,base currency benelux used republic montenegro ?,0,-0.030667595664056413,-0.015855121395878625
2934,0.0,0.0,0.0,9,1,1,which california theme park is mickey's toontown located in?,[['dbp:park']],['dbo:location'],factoid,california theme park mickey 's toontown located ?,0,-0.05514178308119808,-0.004957826749316779
2939,0.0,0.0,0.0,11,1,1,what greater los angeles city is the origin of alan o’day,[['dbo:birthPlace']],['dbo:hometown'],factoid,greater los angeles city origin alan ’ day,0,-0.05724875480953409,0.010274721875207046
2949,0.0,0.0,0.0,16,2,0,"How many major shrine are there, of the saints whose beatified by Pope Pius XI ?","[['dbp:beatifiedBy'], ['dbo:majorShrine']]",[],count,"many major shrine , saints whose beatified pope pius xi ?",0,-0.030646590089233455,-0.014970359915742939
2966,0.0,0.0,0.0,10,1,2,what body of water can be found in county cavan,[['dbo:locatedInArea']],"['dbo:isPartOf', 'dbo:location']",factoid,body water found county cavan,0,-0.042387678206076126,-0.00850032085714078
2967,0.0,0.0,0.0,19,1,0,"What is a town known for the discovery of a T-Rex named Scotty located in division no. 4, saskatchewan?",[['dbo:isPartOf']],[],factoid,"town known discovery t-rex named scotty located division . 4 , saskatchewan ?",0,-0.04763380804089339,-0.007009029393209311
2972,0.0,0.0,0.0,10,1,0,Is the Vadodara railway junction onwed by Indian Railway Ministry?,[['dbo:owningOrganisation']],[],boolean,vadodara railway junction onwed indian railway ministry ?,0,-0.02834527832986819,-0.013183470776562619
2981,0.0,0.0,0.0,5,1,1,what is freedy johnston's nationality,[['dbo:hometown']],['dbo:nationality'],factoid,freedy johnston 's nationality,0,-0.034333349899335674,-0.019190033739972863
2983,0.0,0.0,0.0,8,1,0,What water bodies are nearest to Helsinki city?,[['dbo:nearestCity']],[],factoid,water bodies nearest helsinki city ?,0,-0.054678147285470796,0.008086586432001667
2995,0.0,0.0,0.0,9,1,0,What are the awrds won by Laemmle Theatres ?,[['dbo:service']],[],factoid,awrds laemmle theatres ?,0,-0.027173826185237077,-0.013342893648958479
2998,0.0,0.0,0.0,16,2,0,What is the resting place of the engineer who was the architect of Plaza on DeWitt?,"[['dbo:architect'], ['dbo:restingPlace']]",[],factoid,resting place engineer architect plaza dewitt ?,0,-0.03527380268880556,-0.0056738594011523005
2999,0.0,0.0,0.0,6,1,0,what classification is the two towers,[['dbo:literaryGenre']],[],factoid,classification two towers,0,-0.025549282695667315,-0.01518402894103776
3001,0.0,0.0,0.0,7,1,0,Count the different types of Flatbread ?,[['dbo:type']],[],count,count different types flatbread ?,0,-0.023403079098028697,-0.021950133529184995
3002,0.0,0.0,0.0,9,1,0,List the current members of Metro Station (band) ?,[['dbp:currentMembers']],[],list,list current members metro station ( band ) ?,0,-0.020767692350607807,-0.013220361754696961
3003,0.0,0.0,0.0,7,1,0,What are the Languages of Zabbaleen ?,[['dbp:languages']],[],factoid,languages zabbaleen ?,0,-0.02824009705591734,-0.014558481198298322
3004,0.0,0.0,0.0,6,1,1,what religion does charles devlin practice,[['dbp:religion']],['dbo:religion'],factoid,religion charles devlin practice,0,-0.035394116963963274,-0.018054144201267566
3009,0.0,0.0,0.0,9,1,0,who produced the adventures of tom thumb and thumbelina,[['dbp:studio']],[],factoid,produced adventures tom thumb thumbelina,0,-0.03299841745783035,-0.01914525856939595
3015,0.0,0.0,0.0,18,2,0,Count everyone who was in the military unit which is structured like the Marine Aircraft Group 13 ?,"[['dbp:commandStructure'], ['dbo:militaryUnit']]",[],count,count everyone military unit structured like marine aircraft group 13 ?,0,-0.027652253523067036,-0.01641562160572877
3016,0.0,0.0,0.0,8,1,1,what location is part of the cascade range,"[['dbo:isPartOf', 'dbo:location']]",['dbo:state'],factoid,location part cascade range,0,-0.03268153026917427,-0.00161352193355408
3028,0.0,0.0,0.0,7,1,1,What film did alfred uhry contribute to?,[['dbo:writer']],['dbo:musicComposer'],factoid,film alfred uhry contribute ?,0,-0.04153790969434116,-0.01876897276192103
3029,0.0,0.0,0.0,7,1,0,what was martin of tours named after?,[['dbp:namedFor']],[],factoid,martin tours named ?,0,-0.030636805539160473,-0.013196780687119929
3043,0.0,0.0,0.0,18,2,0,Which animator of the The Skeleton Dance is also the director of The Haunted House (1929 film) ?,"[['dbo:director'], ['dbo:animator']]",[],factoid,animator skeleton dance also director haunted house ( 1929 film ) ?,0,-0.03087457758894551,-0.011412212118014568
3048,0.0,0.0,0.0,11,1,0,Which military people served their allegiance to Union (American Civil War)?,[['dbp:allegiance']],[],factoid,military people served allegiance union ( american civil war ) ?,0,-0.03659866445246334,-0.015635277551012825
3053,0.0,0.0,0.0,17,2,0,What woman acted in the mating habits of earthbound humans and is often associated with Mams taylor?,"[['dbo:associatedMusicalArtist'], ['dbp:starring']]",[],factoid,woman acted mating habits earthbound humans often associated mams taylor ?,0,-0.026183745246705255,-0.0108735595589996
3070,0.0,0.0,0.0,22,2,0,What is the city of the Maine School of Science and Mathematics is also the resting place of Charles A. Boutelle ?,"[['dbp:restingplace'], ['dbo:authority']]",[],factoid,city maine school science mathematics also resting place charles a. boutelle ?,0,-0.05775365142954006,0.004379659426104528
3083,0.0,0.0,0.0,6,1,0,List the seven kings of Rome.,[['dbp:title']],[],list,list seven kings rome .,0,-0.028810055273158566,-0.014953349300569982
3087,0.0,0.0,0.0,9,1,0,Where in the united states is jones motor company,[['dbo:location']],[],factoid,united states jones motor company,0,-0.05415195622168651,0.011647556035056862
3092,0.0,0.0,0.0,18,2,0,"Which location of  INKAS is also the location of  T.I. Ahmadiyya Senior High School, Kumasi ?","[['dbp:locations'], ['dbo:denomination']]",[],factoid,"location inkas also location t.i . ahmadiyya senior high school , kumasi ?",0,-0.03376673056659428,-0.007378501593681295
3106,0.0,0.0,0.0,16,2,0,What are some other destinations covered by the airlines whose flights go to the Mediterranean sea?,"[['dbp:destinations'], ['dbo:destination']]",[],factoid,destinations covered airlines whose flights go mediterranean sea ?,0,-0.02831073602098925,-0.014724319633799877
3108,0.0,0.0,0.0,6,1,1,what country is jerry mercer from,[['dbo:hometown']],['dbo:nationality'],factoid,country jerry mercer,0,-0.04743091327927165,-0.018171673739288987
3111,0.0,0.0,0.0,8,1,0,who impacted the work of charles scott sherrington,"[['dbo:influencedBy', 'dbo:influenced']]",[],factoid,impacted work charles scott sherrington,0,-0.03047996317077008,-0.017487112524336868
3119,0.0,0.0,0.0,5,1,0,what is mark cohen's title,[['dbo:occupation']],[],factoid,mark cohen 's title,0,-0.020321602143906842,-0.011300047314813285
3134,0.0,0.0,0.0,10,2,0,Who appointed Joseph Clay and William Cushing to their office?,"[['dbo:appointer'], ['dbo:appointer']]",[],factoid,appointed joseph clay william cushing office ?,0,-0.03198767702404392,-0.014045460314732361
3153,0.0,0.0,0.0,6,1,0,what country is little walter from,[['dbo:hometown']],[],factoid,country little walter,0,-0.052066735768952564,-0.02076826701014234
3157,0.0,0.0,0.0,14,2,0,"To what political party do the politicians graduated from Somerville college, Oxford belong to?","[['dbo:almaMater'], ['dbo:party']]",[],factoid,"political party politicians graduated somerville college , oxford belong ?",0,-0.027980040900650528,-0.016735614459301138
3161,0.0,0.0,0.0,18,2,0,Which serving railway line of the Rostov-Glavny is also the  place of birth of  Nina Vislova?,"[['dbp:placeOfBirth'], ['dbo:servingRailwayLine']]",[],factoid,serving railway line rostov-glavny also place birth nina vislova ?,0,-0.038998280514415715,-0.008278900824663307
3165,0.0,0.0,0.0,9,1,0,What is the debut team of ngel Escobar ?,[['dbp:debutteam']],[],factoid,debut team ngel escobar ?,0,-0.028449337912681,-0.016338957386660385
3168,0.0,0.0,0.0,8,1,1,what is the nationality of thad h. brown,[['dbo:country']],['dbo:nationality'],factoid,nationality thad h. brown,0,-0.03640750340223456,-0.019811160191212922
3171,0.0,0.0,0.0,14,1,0,does the US navy have the structure of command of us department of defence?,[['dbp:commandStructure']],[],boolean,us navy structure command us department defence ?,0,-0.030955547380732574,-0.014344388036369232
3174,0.0,0.0,0.0,6,1,1,Where did Meg McGuffin graduated ?,[['dbo:education']],['dbo:almaMater'],factoid,meg mcguffin graduated ?,0,-0.027379114757684304,-0.014256787475367417
3180,0.0,0.0,0.0,6,1,1,where was ritchie pickett given birth,[['dbo:hometown']],['dbo:birthPlace'],factoid,ritchie pickett given birth,0,-0.03330100446394778,-0.015776678097594178
3186,0.0,0.0,0.0,6,1,0,What stadium's operator is Stan Kroenke,[['dbo:operator']],[],factoid,stadium 's operator stan kroenke,0,-0.0282281795135314,-0.01447440667726446
3209,0.0,0.0,0.0,11,2,0,Who is the co-founder of the city where Owen Dougherty died?,"[['dbp:placeOfDeath'], ['dbo:founder']]",[],factoid,co-founder city owen dougherty died ?,0,-0.05579738139164421,0.005991114137062053
3218,0.0,0.0,0.0,15,2,0,Which athlete was the flag bearer for Switzerland in 2004 and 2008 summer Olympics ?,"[['dbp:flagbearer'], ['dbp:flagbearer']]",[],factoid,athlete flag bearer switzerland 2004 2008 summer olympics ?,0,-0.026229782452238677,-0.014341653164612696
3222,0.0,0.0,0.0,7,2,1,Who directed the albums recorded in Anaheim?,"[['dbo:recordedIn'], ['dbp:director']]",['dbo:director'],factoid,directed albums recorded anaheim ?,0,-0.030571157783759642,-0.015303798199376632
3230,0.0,0.0,0.0,6,1,1,what is john c. dvorak's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid,john c. dvorak 's nationality ?,0,-0.04220883611801283,-0.03015169666588746
3249,0.0,0.0,0.0,7,1,0,where is crossing of the andes located,[['dbo:place']],[],factoid,crossing andes located,0,-0.05863628439316208,-0.004806327587581684
3252,0.0,0.0,0.0,12,1,0,What are the artists that have been in the band Framptons camel?,[['dbp:associatedActs']],[],factoid,artists band framptons camel ?,0,-0.016988341310609587,-0.011620495935657478
3269,0.0,0.0,0.0,5,1,1,what is cesare canevari's nationality,[['dbo:nationality']],['dbo:birthPlace'],factoid,cesare canevari 's nationality,0,-0.033933397661378845,-0.018914696294138892
3275,0.0,0.0,0.0,5,1,2,What area does kutp serve,[['dbo:location']],"['dbo:broadcastArea', 'dbo:city']",factoid,area kutp serve,0,-0.0318693577625666,-0.014299181714056655
3280,0.0,0.0,0.0,6,1,1,what albums are by black sabbath?,[['dbo:artist']],['dbo:type'],factoid,albums black sabbath ?,0,-0.018398697061110126,-0.010147507536015387
3282,0.0,0.0,0.0,6,1,1,Where does lord wind hail from?,[['dbo:birthPlace']],['dbo:hometown'],factoid,lord wind hail ?,0,-0.02558145486804713,-0.015395085550588177
3285,0.0,0.0,0.0,9,2,0,Who trained the wrestlers who are billed in Wisconsin?,"[['dbo:billed'], ['dbo:trainer']]",[],factoid,trained wrestlers billed wisconsin ?,0,-0.02882628370831302,-0.008528995132148734
3286,0.0,0.0,0.0,9,1,0,What is the origin of sixpence none the richer?,[['dbo:hometown']],[],factoid,origin sixpence none richer ?,0,-0.028884044244692212,-0.014082439243340161
3295,0.0,0.0,0.0,13,2,0,What is the municipality of the Homestead Grays Bridge and Roberto Clemente Bridge?,"[['dbo:municipality'], ['dbo:municipality']]",[],factoid,municipality homestead grays bridge roberto clemente bridge ?,0,-0.028162497621634273,-0.016241063521678683
3307,0.0,0.0,0.0,7,1,0,What are some neighboring cities of cologny?,[['dbp:neighboringMunicipalities']],[],factoid,neighboring cities cologny ?,0,-0.029607810350565155,-0.014064374826294485
3308,0.0,0.0,0.0,9,1,1,which category is the romulan way often put under,[['dbo:literaryGenre']],['dbo:genre'],factoid,category romulan way often put,0,-0.02361665264737109,-0.014883107383179703
3313,0.0,0.0,0.0,10,2,0,What are some families of mammals in the animal kingdom?,"[['dbo:kingdom'], ['dbo:family']]",[],factoid,families mammals animal kingdom ?,0,-0.029650070907156403,-0.008880893240045649
3326,0.0,0.0,0.0,14,2,0,"Which are the cities on the river which also flows in Tukwila, Washington ?","[['dbp:city'], ['dbo:city']]",[],factoid,"cities river also flows tukwila , washington ?",0,-0.03675843152765175,-0.010668798951224292
3334,0.0,0.0,0.0,7,1,1,What's a track written by kelly clarkson,[['dbo:writer']],['dbo:artist'],factoid,'s track written kelly clarkson,0,-0.03294165358908588,-0.0026325227661417104
3348,0.0,0.0,0.0,9,2,0,Which senator served in military units VMF-155 and VMF-218?,"[['dbo:militaryUnit'], ['dbo:militaryUnit']]",[],factoid,senator served military units vmf-155 vmf-218 ?,0,-0.029196444443776486,-0.013710457487584324
3349,0.0,0.0,0.0,9,1,1,who wrote i hope they serve beer in hell,[['dbo:author']],['dbo:writer'],factoid,wrote hope serve beer hell,0,-0.033741253454799953,-0.01836943578431938
3351,0.0,0.0,0.0,13,2,1,Which parent organization of GetTV is also the label of next thing ?,"[['dbo:parentOrganisation'], ['dbo:recordLabel']]",['dbp:label'],factoid,parent organization gettv also label next thing ?,0,-0.030770017331661643,-0.011306285254904881
3358,0.0,0.0,0.0,7,1,1,where is trakai historical national park in,[['dbo:location']],['dbo:country'],factoid,trakai historical national park,0,-0.029991031792337232,-0.012929977699687194
3359,0.0,0.0,0.0,7,1,0,Who are in the liang chow club?,[['dbp:club']],[],factoid,liang chow club ?,0,-0.02660980515303264,-0.014062686300417368
3371,0.0,0.0,0.0,6,1,0,which astronaut's mission was Apollo 11?,[['dbp:mission']],[],factoid,astronaut 's mission apollo 11 ?,0,-0.028185982056543574,-0.01349717813241327
3374,0.0,0.0,0.0,5,1,1,where are sparks hill located,"[['dbo:country', 'dbo:isPartOf']]",['dbo:locatedInArea'],factoid,sparks hill located,0,-0.061420782936156694,-0.0032842058400042356
3376,0.0,0.0,0.0,11,2,1,Who was once married to both Kelly Brook and Rosie Huntington-Whiteley?,"[['dbo:partner'], ['dbo:partner']]",['dbo:spouse'],factoid,married kelly brook rosie huntington-whiteley ?,0,-0.028061261618341753,-0.015331455567149672
3387,0.0,0.0,0.0,17,2,1,What is the sovereign state of the Dafydd Benfras where Jasmine Lowson is also citizen of ?,"[['dbo:country'], ['dbo:citizenship']]",['dbo:nationality'],factoid,sovereign state dafydd benfras jasmine lowson also citizen ?,0,-0.037136916609814455,-0.012968107717131864
3390,0.0,0.0,0.0,17,2,0,What is the headquarters of the public transit system which is the system of Bottineau LRT ?,"[['dbp:system'], ['dbp:headquarters']]",[],factoid,headquarters public transit system system bottineau lrt ?,0,-0.02741245610597331,-0.01419838223785227
3424,0.0,0.0,0.0,7,1,0,where did the the holy sea originate?,[['dbo:hometown']],[],factoid,holy sea originate ?,0,-0.027579285286977985,-0.016453459278444764
3430,0.0,0.0,0.0,8,1,1,Which mountains are contained in Inyo National Forest?,[['dbo:locatedInArea']],['dbo:location'],factoid,mountains contained inyo national forest ?,0,-0.031940609137025545,-0.012741546428067366
3438,0.0,0.0,0.0,6,1,1,what country is emilie snethlage from,[['dbo:nationality']],['dbo:birthPlace'],factoid,country emilie snethlage,0,-0.04538780665733745,-0.016155002595907117
