,recall_x,precision_x,f1_x,word_count_x,rel_count_x,sys_relations_x,question,gold_relations_x,system_relations_x,question_type_x,recall_y,precision_y,f1_y,word_count_y,rel_count_y,sys_relations_y,gold_relations_y,system_relations_y,question_type_y
120,0.0,0.0,0.0,18,2,1,"Who  has these major shrines  : Emmitsburg, Maryland and Shrine of St. Elizabeth Ann Bayley Seton?","[['dbo:majorShrine'], ['dbo:majorShrine']]",['dbp:majorShrine'],factoid,0.0,0.0,0.0,18,2,0,"[['dbo:majorShrine'], ['dbo:majorShrine']]",[],factoid
121,0.0,0.0,0.0,6,1,1,what country is rockingham county in?,"[['dbo:region', 'dbo:isPartOf', 'dbo:location']]",['dbo:country'],factoid,0.0,0.0,0.0,6,1,1,"[['dbo:region', 'dbo:isPartOf', 'dbo:location']]",['dbo:country'],factoid
122,0.0,0.0,0.0,8,1,1,what city was the birthplace of denny sothern,[['dbp:birthPlace']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,8,1,1,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
123,0.0,0.0,0.0,8,1,1,what is the nationality of thad h. brown,[['dbo:country']],['dbo:nationality'],factoid,0.0,0.0,0.0,8,1,1,[['dbo:country']],['dbo:nationality'],factoid
124,0.0,0.0,0.0,9,1,0,which asian city showcasts the gloomy salad days program,[['dbo:country']],[],factoid,0.0,0.0,0.0,9,1,0,[['dbo:country']],[],factoid
125,0.0,0.0,0.0,7,1,1,Who was on the Apollo 11 mission?,[['dbp:crewMembers']],['dbp:mission'],factoid,0.0,0.0,0.0,7,1,0,[['dbp:crewMembers']],[],factoid
126,0.0,0.0,0.0,6,1,2,Which county is raynham located in,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid,0.0,0.0,0.0,6,1,2,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
127,0.0,0.0,0.0,13,2,1,Where is Tahual located which is also the country of Ren Romano ?,"[['dbp:citizenship'], ['dbp:location']]",['dbo:country'],factoid,0.0,0.0,0.0,13,2,1,"[['dbp:citizenship'], ['dbp:location']]",['dbo:country'],factoid
128,0.0,0.0,0.0,11,1,1,what kind of comdey is not the end of the world,[['dbo:literaryGenre']],['dbo:type'],factoid,0.0,0.0,0.0,11,1,1,[['dbo:literaryGenre']],['dbo:genre'],factoid
129,0.0,0.0,0.0,9,1,0,How many basketball players studied in the Midland College?,[['dbo:college']],[],count,0.0,0.0,0.0,9,1,0,[['dbo:college']],[],count
130,0.0,0.0,0.0,7,1,0,where did the the holy sea originate?,[['dbo:hometown']],[],factoid,0.0,0.0,0.0,7,1,0,[['dbo:hometown']],[],factoid
131,0.0,0.0,0.0,6,1,1,what country is tom shapiro from,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:hometown']],['dbo:birthPlace'],factoid
132,0.0,0.0,0.0,12,2,1,Which genre of books does the writer of The Many Hands write?,"[['dbp:author'], ['dbo:genre']]",['dbo:author'],factoid,0.0,0.0,0.0,12,2,1,"[['dbp:author'], ['dbo:genre']]",['dbo:literaryGenre'],factoid
133,0.0,0.0,0.0,8,1,1,what was eric wyndham white's place of birth,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,8,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
134,0.0,0.0,0.0,6,1,1,Where was Special 26 recorded ?,[['dbp:recorded']],['dbo:recordedIn'],factoid,0.0,0.0,0.0,6,1,0,[['dbp:recorded']],[],factoid
135,0.0,0.0,0.0,7,1,0,Name the university of Alexandre Tichonov ?,[['dbp:university']],[],list,0.0,0.0,0.0,7,1,0,[['dbp:university']],[],list
136,0.0,0.0,0.0,9,1,0,What is the location of the Houses of Parliament?,[['dbo:location']],[],factoid,0.0,0.0,0.0,9,1,0,[['dbo:location']],[],factoid
137,0.0,0.0,0.0,6,1,1,what state is johnny ross from,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:hometown']],['dbo:birthPlace'],factoid
138,0.0,0.0,0.0,6,1,1,where was  andrzej pałys born,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
139,0.0,0.0,0.0,8,1,1,who was a coproducer of the trudell movie,[['dbo:cinematography']],['dbo:producer'],factoid,0.0,0.0,0.0,8,1,0,[['dbo:cinematography']],[],factoid
140,0.0,0.0,0.0,7,1,1,what album was created by taro hakase,[['dbo:recordLabel']],['dbo:artist'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:recordLabel']],['dbo:artist'],factoid
141,0.0,0.0,0.0,6,1,1,which genre is book of lightning,[['dbo:genre']],['dbo:literaryGenre'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:genre']],['dbo:literaryGenre'],factoid
142,0.0,0.0,0.0,7,1,0,what is moses sichone's country of nationality?,[['dbo:birthPlace']],[],factoid,0.0,0.0,0.0,7,1,0,[['dbo:birthPlace']],[],factoid
143,0.0,0.0,0.0,4,1,0,which city released kkwk,"[['dbo:city', 'dbo:broadcastArea']]",[],factoid,0.0,0.0,0.0,4,1,0,"[['dbo:city', 'dbo:broadcastArea']]",[],factoid
144,0.0,0.0,0.0,10,2,0,whose is famous works are Maniac Magee and Wringer ?,"[['dbp:notableworks'], ['dbp:notableworks']]",[],factoid,0.0,0.0,0.0,10,2,1,"[['dbp:notableworks'], ['dbp:notableworks']]",['dbo:notableWork'],factoid
145,0.0,0.0,0.0,21,2,0,What is the owning organisation of the Ford Kansas City Assembly Plant and also the builder of the Ford Y-block engine?,"[['dbo:owningOrganisation'], ['dbo:manufacturer']]",[],factoid,0.0,0.0,0.0,21,2,0,"[['dbo:owningOrganisation'], ['dbo:manufacturer']]",[],factoid
146,0.0,0.0,0.0,6,1,0,How many shows does HBO have?,[['dbo:company']],[],count,0.0,0.0,0.0,6,1,0,[['dbo:company']],[],count
147,0.0,0.0,0.0,6,1,0,what river flows into lake chehaw,[['dbo:outflow']],[],factoid,0.0,0.0,0.0,6,1,0,[['dbo:outflow']],[],factoid
148,0.0,0.0,0.0,11,1,1,Name the language of I Love How You Love Me ?,[['dbp:language']],['dbo:language'],list,0.0,0.0,0.0,11,1,1,[['dbp:language']],['dbo:language'],list
149,0.0,0.0,0.0,8,1,1,"what high school is located in easton, pennsylvania","[['dbo:locatedInArea', 'dbo:city', 'dbo:location']]",['dbo:type'],factoid,0.0,0.0,0.0,8,1,1,"[['dbo:locatedInArea', 'dbo:city', 'dbo:location']]",['dbo:type'],factoid
150,0.0,0.0,0.0,8,2,0,Rivers from which countries flow into the Caspian?,"[['dbo:riverMouth'], ['dbo:sourceCountry']]",[],list,0.0,0.0,0.0,8,2,0,"[['dbo:riverMouth'], ['dbo:sourceCountry']]",[],list
151,0.0,0.0,0.0,6,1,1,what was created by fred appleyard,[['dbo:field']],['dbo:creator'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:field']],['dbo:creator'],factoid
152,0.0,0.0,0.0,9,1,1,what country in east-central Asia is pagamsuren altantulga from,[['dbo:birthPlace']],['dbo:nationality'],factoid,0.0,0.0,0.0,9,1,1,[['dbo:birthPlace']],['dbo:nationality'],factoid
153,0.5,0.5,0.5,13,2,2,Who created the stadiums who have been rented by the Boston Red Sox?,"[['dbo:tenant'], ['dbp:architect']]","['dbo:tenant', 'dbp:tenants']",factoid,0.0,0.0,0.0,13,2,0,"[['dbo:tenant'], ['dbp:architect']]",[],factoid
154,0.0,0.0,0.0,11,1,0,what is a piece of music has the philharmonia orchestra played?,[['dbo:artist']],[],factoid,0.0,0.0,0.0,11,1,0,[['dbo:artist']],[],factoid
155,0.0,0.0,0.0,9,2,0,Whose songs are Tickle Me and Viva Las Vegas?,"[['dbp:artist'], ['dbp:artist']]",[],factoid,0.0,0.0,0.0,9,2,0,"[['dbp:artist'], ['dbp:artist']]",[],factoid
156,0.5,0.5,0.5,8,2,2,List the colonel with branch as Militia ?,"[['dbp:branch'], ['dbp:rank']]","['dbo:militaryBranch', 'dbp:branch']",list,0.0,0.0,0.0,8,2,0,"[['dbp:branch'], ['dbp:rank']]",[],list
157,0.0,0.0,0.0,11,1,0,Name the home Stadium of Kenya national under-20 football team ?,[['dbp:homeStadium']],[],list,0.0,0.0,0.0,11,1,0,[['dbp:homeStadium']],[],list
158,0.0,0.0,0.0,8,1,1,What musicians are signed up with colpix records?,[['dbp:label']],['dbo:recordLabel'],factoid,0.0,0.0,0.0,8,1,1,[['dbp:label']],['dbo:recordLabel'],factoid
159,0.0,0.0,0.0,8,1,0,Which models were featured in Playboy Playmates 1954?,[['dbp:succeeded']],[],factoid,0.0,0.0,0.0,8,1,0,[['dbp:succeeded']],[],factoid
160,0.0,0.0,0.0,15,2,0,Who are the people whose alumna is a part of the National Collegiate Athletic Association?,"[['dbo:athletics'], ['dbp:education']]",[],factoid,0.0,0.0,0.0,15,2,0,"[['dbo:athletics'], ['dbp:education']]",[],factoid
161,0.0,0.0,0.0,8,1,0,What is the region of Lumberjack  ?,[['dbp:region']],[],factoid,0.0,0.0,0.0,8,1,0,[['dbp:region']],[],factoid
162,0.0,0.0,0.0,8,1,0,Which state does Jerome B. Chaffee belong ?,[['dbp:state']],[],factoid,0.0,0.0,0.0,8,1,0,[['dbp:state']],[],factoid
163,0.0,0.0,0.0,9,1,0,how is anhui university of traditional chinese medicine categorized,[['dbo:type']],[],factoid,0.0,0.0,0.0,9,1,1,[['dbo:type']],['dbo:literaryGenre'],factoid
164,0.0,0.0,0.0,5,1,1,Where is charles leclerc from,[['dbp:birthPlace']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbp:birthPlace']],['dbo:nationality'],factoid
165,0.0,0.0,0.0,8,1,1,What is the hometown of John Speraw ?,[['dbp:hometown']],['dbo:hometown'],factoid,0.0,0.0,0.0,8,1,1,[['dbp:hometown']],['dbo:hometown'],factoid
166,0.0,0.0,0.0,10,2,1,How many teams have someone playing at the defenceman position?,"[['dbo:team'], ['dbp:position']]",['dbo:position'],count,0.0,0.0,0.0,10,2,1,"[['dbo:team'], ['dbp:position']]",['dbo:position'],count
167,0.0,0.0,0.0,8,1,1,When did the Boston Tea Party take place?,[['dbp:date']],['dbo:place'],factoid,0.0,0.0,0.0,8,1,0,[['dbp:date']],[],factoid
168,0.0,0.0,0.0,12,2,0,Which prime ministers were served by the governor who appointed Murray Gleeson?,"[['dbo:appointer'], ['dbo:primeMinister']]",[],factoid,0.0,0.0,0.0,12,2,0,"[['dbo:appointer'], ['dbo:primeMinister']]",[],factoid
169,0.0,0.0,0.0,8,1,1,what is a work by donovan leitch (actor),[['dbo:director']],['dbo:writer'],factoid,0.0,0.0,0.0,8,1,1,[['dbo:director']],['dbo:writer'],factoid
170,0.0,0.0,0.0,7,2,0,Where can i find salad based food?,"[['dbp:mainIngredient'], ['dbp:country']]",[],factoid,0.0,0.0,0.0,7,2,0,"[['dbp:mainIngredient'], ['dbp:country']]",[],factoid
171,0.0,0.0,0.0,13,2,1,What is the baseball team whose club manager's debut team is Houston Astros?,"[['dbo:manager'], ['dbo:debutTeam']]",['dbo:position'],factoid,0.0,0.0,0.0,13,2,0,"[['dbo:manager'], ['dbo:debutTeam']]",[],factoid
172,0.0,0.0,0.0,6,1,1,where was yummy bingham born at?,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:hometown']],['dbo:birthPlace'],factoid
173,0.0,0.0,0.0,9,1,1,what kind of music is on the film dogtown,[['dbo:musicComposer']],['dbo:genre'],factoid,0.0,0.0,0.0,9,1,1,[['dbo:musicComposer']],['dbo:genre'],factoid
174,0.0,0.0,0.0,12,2,0,Which continents can be reached by flight companies available on Gatwick Airport?,"[['dbo:targetAirport'], ['dbp:destinations']]",[],factoid,0.0,0.0,0.0,12,2,0,"[['dbo:targetAirport'], ['dbp:destinations']]",[],factoid
175,0.0,0.0,0.0,6,2,1,What was the first Queen album?,"[['dbo:artist'], ['dbo:releaseDate']]",['dbo:type'],factoid,0.0,0.0,0.0,6,2,1,"[['dbo:artist'], ['dbo:releaseDate']]",['dbo:type'],factoid
176,0.0,0.0,0.0,12,1,0,When will start the final match of the football world cup 2018?,[['dbp:date']],[],factoid,0.0,0.0,0.0,12,1,0,[['dbp:date']],[],factoid
177,0.0,0.0,0.0,8,2,0,In which cities are there stations of SCOLA?,"[['dbo:broadcastNetwork'], ['dbp:city']]",[],factoid,0.0,0.0,0.0,8,2,0,"[['dbo:broadcastNetwork'], ['dbp:city']]",[],factoid
178,0.0,0.0,0.0,6,1,2,which state is daviess county in?,[['dbo:isPartOf']],"['dbo:country', 'dbo:state']",factoid,0.0,0.0,0.0,6,1,2,[['dbo:isPartOf']],"['dbo:country', 'dbo:state']",factoid
179,0.0,0.0,0.0,16,2,0,Daniel L D Granger and Job Durfee have based their political career in which US state?,"[['dbp:state'], ['dbp:state']]",[],list,0.0,0.0,0.0,16,2,0,"[['dbp:state'], ['dbp:state']]",[],list
180,0.0,0.0,0.0,9,1,1,which category is the romulan way often put under,[['dbo:literaryGenre']],['dbo:genre'],factoid,0.0,0.0,0.0,9,1,1,[['dbo:literaryGenre']],['dbo:genre'],factoid
181,0.0,0.0,0.0,11,2,1,Who is a successor of Kingship whose parents were Julius Caesar?,"[['dbo:parent'], ['dbo:successor']]",['dbp:successor'],factoid,0.0,0.0,0.0,11,2,0,"[['dbo:parent'], ['dbo:successor']]",[],factoid
182,0.0,0.0,0.0,6,1,1,what type of genre is ubik?,[['dbo:literaryGenre']],['dbo:genre'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:literaryGenre']],['dbo:genre'],factoid
183,0.0,0.0,0.0,9,1,0,arad county  has what river running through it,"[['dbo:region', 'dbo:isPartOf', 'dbo:location']]",[],factoid,0.0,0.0,0.0,9,1,1,"[['dbo:region', 'dbo:isPartOf', 'dbo:location']]",['dbo:country'],factoid
184,0.0,0.0,0.0,5,1,1,What nationality is Shizuka Kuda?,[['dbo:hometown']],['dbo:nationality'],factoid,0.0,0.0,0.0,5,1,0,[['dbo:hometown']],[],factoid
185,0.0,0.0,0.0,7,1,1,Hugh Hefner is editor of which magazine?,[['dbp:editor']],['dbo:editing'],factoid,0.0,0.0,0.0,7,1,0,[['dbp:editor']],[],factoid
186,0.0,0.0,0.0,13,2,0,"In which ice hockey league, did the team coached by Joel Quenneville win?","[['dbp:champion'], ['dbp:headCoach']]",[],factoid,0.0,0.0,0.0,13,2,0,"[['dbp:champion'], ['dbp:headCoach']]",[],factoid
187,0.0,0.0,0.0,7,1,1,What was the nationality of ku hye-sun?,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
188,0.0,0.0,0.0,6,1,1,Gregg Toland cinematographed how many things?,[['dbo:cinematography']],['dbp:cinematography'],count,0.0,0.0,0.0,6,1,0,[['dbo:cinematography']],[],count
189,0.5,0.5,0.5,13,2,2,How many movies were directed by the graduate of Burbank High School ?,"[['dbp:director'], ['dbp:education']]","['dbo:director', 'dbp:director']",count,0.0,0.0,0.0,13,2,0,"[['dbp:director'], ['dbp:education']]",[],count
190,0.0,0.0,0.0,6,1,1,what is the format of warm,[['dbo:programmeFormat']],['dbo:type'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:programmeFormat']],['dbo:type'],factoid
191,0.0,0.0,0.0,14,2,2,Name the movie written by Monty Python and distributed by Cinema International Corporation ?,"[['dbo:distributor'], ['dbp:writer']]","['dbo:writer', 'dbp:distributor']",list,0.0,0.0,0.0,14,2,0,"[['dbo:distributor'], ['dbp:writer']]",[],list
192,0.0,0.0,0.0,7,1,1,whats the nationality of  kristýna plíšková,[['dbo:country']],['dbo:nationality'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:country']],['dbo:birthPlace'],factoid
193,0.0,0.0,0.0,10,1,0,Name the movies writtten by the group Monty Python ?,[['dbp:writer']],[],list,0.0,0.0,0.0,10,1,0,[['dbp:writer']],[],list
194,0.0,0.0,0.0,6,1,0,Which school did Robbie Diack attend?,[['dbp:school']],[],factoid,0.0,0.0,0.0,6,1,0,[['dbp:school']],[],factoid
195,0.0,0.0,0.0,7,1,1,what kind of album is dexter blows,[['dbo:type']],['dbo:genre'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:type']],['dbo:genre'],factoid
196,0.5,0.5,0.5,16,2,2,List down the associated musical artist of the writer of Rain Is a Good Thing ?,"[['dbp:writer'], ['dbo:associatedMusicalArtist']]","['dbo:associatedBand', 'dbo:associatedMusicalArtist']",list,0.0,0.0,0.0,16,2,0,"[['dbp:writer'], ['dbo:associatedMusicalArtist']]",[],list
197,0.0,0.0,0.0,8,1,1,what county is fort randall a part of,[['dbo:location']],['dbo:country'],factoid,0.0,0.0,0.0,8,1,2,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
198,0.0,0.0,0.0,7,1,1,clodagh rodgers was born in what town,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:hometown']],['dbo:birthPlace'],factoid
199,0.0,0.0,0.0,6,1,1,Which religion does antun saadeh follow?,[['dbp:religion']],['dbo:religion'],factoid,0.0,0.0,0.0,6,1,1,[['dbp:religion']],['dbo:religion'],factoid
200,0.0,0.0,0.0,7,1,0,List the institute of Robert hall ?,[['dbo:institution']],[],list,0.0,0.0,0.0,7,1,0,[['dbo:institution']],[],list
201,0.0,0.0,0.0,7,1,1,What is the nationality of irina shayk,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
202,0.0,0.0,0.0,5,1,1,where was john digiorgio born?,[['dbp:birthPlace']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
203,0.0,0.0,0.0,7,1,1,what is a work by memphis minnie,[['dbo:artist']],['dbo:writer'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:artist']],['dbo:writer'],factoid
204,0.0,0.0,0.0,10,1,0,Name an architect famous for the sever hall in Massachusetts.,[['dbo:architect']],[],list,0.0,0.0,0.0,10,1,0,[['dbo:architect']],[],list
205,0.0,0.0,0.0,8,2,0,Which shows had their painters born in England?,"[['dbo:creator'], ['dbp:birthPlace']]",[],factoid,0.0,0.0,0.0,8,2,0,"[['dbo:creator'], ['dbp:birthPlace']]",[],factoid
206,0.0,0.0,0.0,12,2,1,Which awards has been given to both michel hazanavicius and geoffrey rush?,"[['dbp:awards'], ['dbp:awards']]",['dbo:award'],factoid,0.5,0.5,0.5,12,2,2,"[['dbp:awards'], ['dbp:awards']]","['dbo:award', 'dbp:awards']",factoid
207,0.0,0.0,0.0,7,1,1,where does 96.3 real radio xs reach,[['dbo:broadcastArea']],['dbo:location'],factoid,0.0,0.0,0.0,7,1,0,[['dbo:broadcastArea']],[],factoid
208,0.0,0.0,0.0,14,2,0,Which river's source mountain is Baikal Mountains and is located in Laptev Sea ?,"[['dbo:sourceMountain'], ['dbp:mouthLocation']]",[],factoid,0.0,0.0,0.0,14,2,0,"[['dbo:sourceMountain'], ['dbp:mouthLocation']]",[],factoid
209,0.0,0.0,0.0,6,1,1,which country is aliff aziz from,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:hometown']],['dbo:birthPlace'],factoid
210,0.0,0.0,0.0,9,1,0,How many states does the Pioneer corporation operate in?,[['dbp:country']],[],count,0.0,0.0,0.0,9,1,0,[['dbp:country']],[],count
211,0.0,0.0,0.0,5,1,1,What is Jacek Boucki's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
212,0.0,0.0,0.0,6,1,1,which company produced kissing a fool,[['dbo:distributor']],['dbp:studio'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:distributor']],['dbp:studio'],factoid
213,0.0,0.0,0.0,15,2,0,What things canonized John of Damascus and and also venerated the Edwin of Northumbria ?,"[['dbp:veneratedIn'], ['dbo:canonizedBy']]",[],factoid,0.0,0.0,0.0,15,2,0,"[['dbp:veneratedIn'], ['dbo:canonizedBy']]",[],factoid
214,0.0,0.0,0.0,13,1,0,Did Hank Williams Jr. make Early in the Morning and Late at Night?,[['dbo:musicalArtist']],[],boolean,0.0,0.0,0.0,13,1,0,[['dbo:musicalArtist']],[],boolean
215,0.0,0.0,0.0,7,1,1,in what country is high knob located,[['dbo:locatedInArea']],['dbo:country'],factoid,0.0,0.0,0.0,7,1,2,[['dbo:locatedInArea']],"['dbo:country', 'dbo:isPartOf']",factoid
216,0.0,0.0,0.0,14,2,0,List the leaders of all the cities through which the Ganga river flows ?,"[['dbp:city'], ['dbo:leaderName']]",[],list,0.0,0.0,0.0,14,2,0,"[['dbp:city'], ['dbo:leaderName']]",[],list
217,0.0,0.0,0.0,9,1,1,who wrote i hope they serve beer in hell,[['dbo:author']],['dbo:writer'],factoid,0.0,0.0,0.0,9,1,1,[['dbo:author']],['dbo:writer'],factoid
218,0.0,0.0,0.0,9,1,1,What is the city whose mayor is Giorgos Kaminis?,[['dbp:mayor']],['dbo:mayor'],factoid,0.0,0.0,0.0,9,1,0,[['dbp:mayor']],[],factoid
219,0.0,0.0,0.0,7,1,1,what is the nationality of guri schanke?,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:hometown']],['dbo:nationality'],factoid
220,0.0,0.0,0.0,9,2,1,Who collaborated with Johnny Cash and Kris Kristofferson ?,"[['dbp:associatedActs'], ['dbp:associatedActs']]",['dbo:associatedMusicalArtist'],factoid,0.0,0.0,0.0,9,2,0,"[['dbp:associatedActs'], ['dbp:associatedActs']]",[],factoid
221,0.0,0.0,0.0,16,2,0,"Which band made the song Take me There, and has collaborated with Blayse in the past?","[['dbo:associatedBand'], ['dbo:musicalBand']]",[],factoid,0.0,0.0,0.0,16,2,0,"[['dbo:associatedBand'], ['dbo:musicalBand']]",[],factoid
222,0.0,0.0,0.0,11,1,0,Was Michael Schumacher the Pole driver of 1994 Spanish Grand Prix?,[['dbp:poleDriver']],[],boolean,0.0,0.0,0.0,11,1,0,[['dbp:poleDriver']],[],boolean
223,0.0,0.0,0.0,11,2,0,What is written in a programming language developed by GNOME Project?,"[['dbp:developer'], ['dbp:programmingLanguage']]",[],factoid,0.0,0.0,0.0,11,2,0,"[['dbp:developer'], ['dbp:programmingLanguage']]",[],factoid
224,0.0,0.0,0.0,13,2,0,"Where is the assembly of Plymouth Savoy, and where Special 26 was recorded?","[['dbo:assembly'], ['dbp:recorded']]",[],factoid,0.0,0.0,0.0,13,2,0,"[['dbo:assembly'], ['dbp:recorded']]",[],factoid
225,0.0,0.0,0.0,12,1,0,How many universities participate in the NCAA Division I Football Bowl Subdivision?,[['dbp:athletics']],[],count,0.0,0.0,0.0,12,1,0,[['dbp:athletics']],[],count
226,0.0,0.0,0.0,6,1,1,Where was Al-Muzaffar Umar buried ?,[['dbp:placeOfBurial']],['dbo:restingPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbp:placeOfBurial']],['dbo:restingPlace'],factoid
227,0.0,0.0,0.0,14,2,0,Give me the name of the organization hqed at  Chaeng Watthana Govt Complex?,"[['dbo:headquarter'], ['dbp:agencyName']]",[],list,0.0,0.0,0.0,14,2,0,"[['dbo:headquarter'], ['dbp:agencyName']]",[],list
228,0.0,0.0,0.0,6,1,2,which actor was born in israel?,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,6,1,2,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
229,0.0,0.0,0.0,6,1,2,what city is torre latinoamericana in?,[['dbo:location']],"['dbo:country', 'dbo:region']",factoid,0.0,0.0,0.0,6,1,1,[['dbo:location']],['dbo:country'],factoid
230,0.0,0.0,0.0,7,1,0,Who was the narrator in the point?,[['dbp:narrated']],[],factoid,0.0,0.0,0.0,7,1,0,[['dbp:narrated']],[],factoid
231,0.0,0.0,0.0,8,1,0,Who's an actress that worked at blandford cemetery,[['dbo:restingPlace']],[],factoid,0.0,0.0,0.0,8,1,1,[['dbo:restingPlace']],['dbo:occupation'],factoid
232,0.0,0.0,0.0,8,1,0,where in somalia is mohammed awale liban from,[['dbo:birthPlace']],[],factoid,0.0,0.0,0.0,8,1,1,[['dbo:birthPlace']],['dbo:nationality'],factoid
233,0.0,0.0,0.0,13,1,0,Which political party got elected in First Legislative Assembly of Uttar Pradesh ?,[['dbp:children']],[],factoid,0.0,0.0,0.0,13,1,0,[['dbp:children']],[],factoid
234,0.0,0.0,0.0,14,2,1,What awards have been given to people schooled in the Everton park state high?,"[['dbp:education'], ['dbp:awards']]",['dbo:award'],factoid,0.0,0.0,0.0,14,2,0,"[['dbp:education'], ['dbp:awards']]",[],factoid
235,0.0,0.0,0.0,10,1,2,in which country is the coastal city of oda located,[['dbo:region']],"['dbo:country', 'dbo:isPartOf']",factoid,0.0,0.0,0.0,10,1,2,[['dbo:region']],"['dbo:country', 'dbo:isPartOf']",factoid
236,0.0,0.0,0.0,6,1,1,which country is harry jeffra from,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
237,0.0,0.0,0.0,8,1,0,the laws of scourge is what musical type,[['dbo:genre']],[],factoid,0.0,0.0,0.0,8,1,0,[['dbo:genre']],[],factoid
238,0.0,0.0,0.0,14,2,0,The pope whose shrine is in St Peter's Basilica was venerated in which sects?,"[['dbp:majorShrine'], ['dbp:veneratedIn']]",[],list,0.0,0.0,0.0,14,2,0,"[['dbp:majorShrine'], ['dbp:veneratedIn']]",[],list
239,0.0,0.0,0.0,11,2,0,"What region was Gloria Schaffer born in, which also contains Newington?","[['dbp:birthPlace'], ['dbo:isPartOf']]",[],factoid,0.0,0.0,0.0,11,2,0,"[['dbp:birthPlace'], ['dbo:isPartOf']]",[],factoid
240,0.0,0.0,0.0,6,1,1,What position does Lee Robinson play?,[['dbp:currentpositionplain']],['dbo:position'],factoid,0.0,0.0,0.0,6,1,1,[['dbp:currentpositionplain']],['dbo:position'],factoid
241,0.0,0.0,0.0,7,1,0,what is a work by edward stratemeyer,[['dbo:notableWork']],[],factoid,0.0,0.0,0.0,7,1,1,[['dbo:notableWork']],['dbo:author'],factoid
242,0.0,0.0,0.0,17,2,0,With which musical artist is the music group which sung Mind Blowin' related to ?  ,"[['dbo:musicalArtist'], ['dbo:associatedMusicalArtist']]",[],factoid,0.0,0.0,0.0,17,2,0,"[['dbo:musicalArtist'], ['dbo:associatedMusicalArtist']]",[],factoid
243,0.0,0.0,0.0,13,2,0,What is the city nearest to the islands in the Northwestern Hawaiian Islands?,"[['dbp:archipelago'], ['dbp:nearestCity']]",[],factoid,0.0,0.0,0.0,13,2,0,"[['dbp:archipelago'], ['dbp:nearestCity']]",[],factoid
244,0.0,0.0,0.0,8,1,0,Is Essex the Ceremonial County of West Tilbury?,[['dbo:ceremonialCounty']],[],boolean,0.0,0.0,0.0,8,1,0,[['dbo:ceremonialCounty']],[],boolean
245,0.0,0.0,0.0,9,1,0,Did Kaurismäki ever win the Grand Prix at Cannes?,[['dbo:award']],[],boolean,0.0,0.0,0.0,9,1,0,[['dbo:award']],[],boolean
246,0.0,0.0,0.0,9,1,0,What is the automobile platform of Chiva bus ?,[['dbo:automobilePlatform']],[],factoid,0.0,0.0,0.0,9,1,0,[['dbo:automobilePlatform']],[],factoid
