,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
2338,0.0,0.0,0.0,9,1,1,what type of album is hot! live and otherwise?,[['dbo:genre']],['dbo:type'],factoid
2354,0.0,0.0,0.0,7,1,1,what is an album by jerry garcia?,[['dbo:type']],['dbo:artist'],factoid
2355,0.0,0.0,0.0,8,1,1,what city and state are post records from,[['dbo:hometown']],['dbo:recordLabel'],factoid
2367,0.0,0.0,0.0,10,1,0,Name the movies writtten by the group Monty Python ?,[['dbp:writer']],[],list
2371,0.5,0.3333333333333333,0.4,10,2,3,List the birthplace of the medicians who studied in Harvard.,"[['dbo:institution'], ['dbo:birthPlace']]","['dbo:birthPlace', 'dbo:knownFor', 'dbp:birthPlace']",list
2378,0.0,0.0,0.0,7,1,1,Give me all animals that are extinct.,[['dbo:conservationStatus']],['dbo:species'],list
2382,0.5,0.5,0.5,10,2,2,How many rivers are crossed by different Box Girder bridges?,"[['dbp:crosses'], ['dbp:design']]","['dbo:crosses', 'dbp:crosses']",count
2398,0.5,0.5,0.5,11,2,2,Which ancient country had capital as Nicomedia and History of Trier?,"[['dbo:capital'], ['dbo:capital']]","['dbo:capital', 'dbo:country']",factoid
2414,0.0,0.0,0.0,9,2,2,How many years was the Ford Model T manufactured?,"[['dbo:productionEndYear'], ['dbo:productionStartYear']]","['dbo:manufacturer', 'dbo:successor']",count
2426,0.0,0.0,0.0,6,1,3,Which country was john smith from,[['dbo:country']],"['dbo:birthPlace', 'dbo:hometown', 'dbo:nationality']",factoid
2427,0.5,0.25,0.3333333333333333,15,2,4,Which writer of A literary Nightmare also extended the work of The Apple tree ?,"[['dbo:author'], ['dbo:basedOn']]","['dbo:author', 'dbo:nonFictionSubject', 'dbo:notableWork', 'dbp:author']",factoid
2430,0.0,0.0,0.0,8,1,1,what genre is the demon spirit classified as,[['dbo:literaryGenre']],['dbo:genre'],factoid
2441,0.0,0.0,0.0,14,2,1,Which country were the people from who became famous for the Ramon Mangsaysay Award?,"[['dbo:knownFor'], ['dbo:stateOfOrigin']]",['dbo:award'],factoid
2450,0.5,0.5,0.5,10,2,2,How many teams have someone playing at the defenceman position?,"[['dbo:team'], ['dbp:position']]","['dbo:position', 'dbo:team']",count
2471,0.0,0.0,0.0,11,2,1,Who is the prime minister of the successor of Kingsley Wood?,"[['dbo:successor'], ['dbp:primeminister']]",['dbp:successor'],factoid
2499,0.0,0.0,0.0,10,1,1,What is the currency of Republic of Montenegro (1992-2006) ?,[['dbp:currency']],['dbo:currency'],factoid
2520,0.0,0.0,0.0,5,1,1,who made the film scooby-doo,[['dbo:writer']],['dbo:producer'],factoid
2534,0.0,0.0,0.0,7,1,1,what is kapil dev's country of nationality?,[['dbo:birthPlace']],['dbo:nationality'],factoid
2537,0.0,0.0,0.0,10,2,2,whose is famous works are Maniac Magee and Wringer ?,"[['dbp:notableworks'], ['dbp:notableworks']]","['dbo:author', 'dbo:notableWork']",factoid
2556,0.0,0.0,0.0,7,1,0,Is Angola Avante the anthem of Angola?,[['dbo:anthem']],[],boolean
2560,0.0,0.0,0.0,11,2,1,Who is the common parent of Gettv and hypnotize mind ?,"[['dbo:parentOrganisation'], ['dbp:parent']]",['dbo:parent'],factoid
2564,0.0,0.0,0.0,7,1,1,which city did hans-walter heyne pass away,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
2568,0.5,0.5,0.5,10,2,2,List the awards given to the relatives of Gregorios Bernardakis.,"[['dbo:relative'], ['dbo:award']]","['dbo:award', 'dbp:relatives']",list
2570,0.0,0.0,0.0,7,1,1,What's a song written by jack johnson,[['dbo:artist']],['dbo:writer'],factoid
2573,0.0,0.0,0.0,6,1,1,What country is harry winston from,[['dbo:birthPlace']],['dbo:nationality'],factoid
2578,0.0,0.0,0.0,7,1,1,Which university provides license for WRVU ?,[['dbp:licensee']],['dbo:license'],factoid
2582,0.0,0.0,0.0,8,1,2,pico basilé is a part of what island?,[['dbo:locatedInArea']],"['dbo:country', 'dbo:region']",list
2597,0.0,0.0,0.0,6,1,2,which actor was born in sydney?,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
2601,0.0,0.0,0.0,8,1,1,Is Lyndon bridge a kind of Truss bridge?,[['dbp:design']],['dbo:type'],boolean
2602,0.0,0.0,0.0,7,1,0,which politician is currently ruling over Rishkiesh?,[['dbo:leaderName']],[],factoid
2607,0.5,0.5,0.5,13,2,2,The fugitive Kind and the Notebook of Trigorin is written by what author?,"[['dbp:writer'], ['dbo:author']]","['dbo:author', 'dbo:literaryGenre']",list
2613,0.5,0.5,0.5,15,2,2,List all the teams which have someone who played their first game for the Yankees?,"[['dbp:debutteam'], ['dbo:team']]","['dbo:formerTeam', 'dbo:team']",list
2615,0.0,0.0,0.0,7,1,1,What genre is against a dark background,[['dbo:literaryGenre']],['dbo:genre'],factoid
2618,0.0,0.0,0.0,8,2,0,In which cities are there stations of SCOLA?,"[['dbo:broadcastNetwork'], ['dbp:city']]",[],factoid
2634,0.0,0.0,0.0,16,1,1,What country was the film living dolls: the making of a child beauty queen created in,[['dbo:director']],['dbo:country'],factoid
2637,0.0,0.0,0.0,6,1,1,what game is about professional wrestling?,[['dbo:genre']],['dbo:occupation'],factoid
2649,0.0,0.0,0.0,9,2,1,Who collaborated with Johnny Cash and Kris Kristofferson ?,"[['dbp:associatedActs'], ['dbp:associatedActs']]",['dbo:associatedMusicalArtist'],factoid
2650,0.0,0.0,0.0,4,1,1,Where did rian james,[['dbo:deathPlace']],['dbo:country'],factoid
2662,0.0,0.0,0.0,6,1,1,who genre is discussed in daybreak,[['dbo:genre']],['dbo:literaryGenre'],factoid
2665,0.0,0.0,0.0,7,1,1,What's an album by the band portal,[['dbo:type']],['dbo:artist'],factoid
2672,0.0,0.0,0.0,15,2,1,In which state does the ambassador who is in related with J Bennett Johnston live?,"[['dbo:relation'], ['dbp:state']]",['dbo:residence'],factoid
2675,0.5,0.3333333333333333,0.4,19,2,3,In which country is the Baku puppet Theater located which is also the birth palce of Anar Salmanov ?,"[['dbp:placeOfBirth'], ['dbo:locationCountry']]","['dbo:birthPlace', 'dbp:birthPlace', 'dbp:placeOfBirth']",factoid
2689,0.0,0.0,0.0,6,1,4,what towns are in lasalle county,[['dbo:writer']],"['dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
2705,0.0,0.0,0.0,5,1,2,where was saraswathi gora born?,[['dbo:nationality']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
2711,0.0,0.0,0.0,6,1,1,what country is cher (department) in?,[['dbo:isPartOf']],['dbo:country'],factoid
2713,0.0,0.0,0.0,6,1,1,which newspaper spread in hong kong,[['dbp:publishingCountry']],['dbo:headquarter'],factoid
2724,0.0,0.0,0.0,10,2,0,What are some characters of series produced by Ricky Grevais?,"[['dbo:executiveProducer'], ['dbo:series']]",[],factoid
2726,0.0,0.0,0.0,5,1,1,What is Jacek Boucki's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid
2745,0.5,0.25,0.3333333333333333,11,2,4,What award was won by executive producer of Shaun the Sheep?,"[['dbo:executiveProducer'], ['dbo:award']]","['dbo:award', 'dbo:producer', 'dbp:awards', 'dbp:producer']",factoid
2755,0.5,0.5,0.5,9,2,2,What awards did the founder of Grameen Bank win?,"[['dbp:founder'], ['dbo:award']]","['dbo:award', 'dbo:foundedBy']",factoid
2757,0.0,0.0,0.0,8,1,1,What is the government type of Kumta ?,[['dbp:governmentType']],['dbo:type'],factoid
2761,0.5,0.3333333333333333,0.4,8,2,3,Name some sports played in institutions of Maharashtra?,"[['dbp:state'], ['dbo:sport']]","['dbo:athletics', 'dbo:sport', 'dbp:athletics']",list
2767,0.0,0.0,0.0,5,1,1,where is pepe martínez from?,[['dbo:hometown']],['dbo:birthPlace'],factoid
2769,0.5,0.5,0.5,16,2,2,"For all the senators who once studied in Sturm College of Law, give their burial place?","[['dbo:almaMater'], ['dbp:restingplace']]","['dbo:almaMater', 'dbo:restingPlace']",list
2785,0.0,0.0,0.0,13,2,2,"In which ice hockey league, did the team coached by Joel Quenneville win?","[['dbp:champion'], ['dbp:headCoach']]","['dbo:coach', 'dbp:headcoach']",factoid
2786,0.0,0.0,0.0,5,1,0,How tall is Michael Jordan?,[['dbo:height']],[],factoid
2791,0.5,0.5,0.5,11,2,2,"Where is the VP buried, which was served by Frederick Cooke?","[['dbo:vicePresident'], ['dbo:restingPlace']]","['dbo:restingPlace', 'dbp:restingplace']",factoid
2797,0.0,0.0,0.0,8,1,1,what type of software is virtuoso universal server,[['dbo:genre']],['dbo:license'],factoid
2801,0.0,0.0,0.0,9,2,0,Which city's neighboring municipalities are Lancy and  Pregny-Chambsy?,"[['dbo:neighboringMunicipality'], ['dbp:neighboringMunicipalities']]",[],factoid
2804,0.0,0.0,0.0,6,1,2,where is gaylord high school located,[['dbo:location']],"['dbo:city', 'dbo:state']",factoid
2813,0.0,0.0,0.0,14,1,1,what is the name of the album by the American groove metal band Skinlab,[['dbo:type']],['dbo:artist'],factoid
2834,0.0,0.0,0.0,10,1,1,What is an example of a song by Bob marley?,[['dbo:writer']],['dbo:artist'],factoid
2845,0.0,0.0,0.0,11,2,3,"List all the movies whose directors were born in Kenosha, Wisconsin?","[['dbo:birthPlace'], ['dbp:director']]","['dbo:director', 'dbo:starring', 'dbp:starring']",list
2849,0.5,0.5,0.5,16,2,2,Which publisher of Stone Canoe is also the university for which Michael Powell plays for ?,"[['dbo:team'], ['dbo:publisher']]","['dbo:publisher', 'dbp:publisher']",factoid
2859,0.0,0.0,0.0,13,1,0,"Was Francisco Pizarro of the monarch of Charles 5, of the roman empire?",[['dbo:monarch']],[],boolean
2865,0.0,0.0,0.0,14,2,2,What awards have been given to people schooled in the Everton park state high?,"[['dbp:education'], ['dbp:awards']]","['dbo:almaMater', 'dbo:award']",factoid
2880,0.0,0.0,0.0,15,2,0,Which mainter of Pandaruan Bridge is also the land of Malaysia junior Hockey league ?,"[['dbo:country'], ['dbo:maintainedBy']]",[],factoid
2881,0.0,0.0,0.0,11,1,3,Which tv series have a score composed by judy hard angelo?,[['dbo:composer']],"['dbo:musicComposer', 'dbp:music', 'dbp:themeMusicComposer']",factoid
2882,0.0,0.0,0.0,13,1,2,What is the political party to which Purnima Banerjee is a member of?,[['dbo:knownFor']],"['dbo:party', 'dbp:party']",factoid
2886,0.0,0.0,0.0,10,2,1,What are some relatives of armymen who died in Germany?,"[['dbp:placeOfDeath'], ['dbo:relation']]",['dbo:deathPlace'],factoid
2889,0.5,0.25,0.3333333333333333,15,2,4,What is the religion of the political party which is an international party of Hamas?,"[['dbp:international'], ['dbo:religion']]","['dbo:party', 'dbo:religion', 'dbp:party', 'dbp:religion']",factoid
2890,0.0,0.0,0.0,14,1,2,Which set of researchers won the Gold Medal of the Royal Astronomical Society award?,[['dbp:prizes']],"['dbo:award', 'dbp:awards']",factoid
2900,0.0,0.0,0.0,7,1,0,is jeannie pepper african american or Caucasian,[['dbo:ethnicity']],[],boolean
2903,0.0,0.0,0.0,5,1,2,what is henry février nationality?,[['dbo:country']],"['dbo:birthPlace', 'dbo:nationality']",factoid
2909,0.0,0.0,0.0,7,1,3,How did Letitia MacTavish Hargrave died ?,[['dbo:deathCause']],"['dbo:deathPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",factoid
2919,0.0,0.0,0.0,15,2,0,"How many licensee are there, of the radio stations whose area is Nashville, Tennessee ?","[['dbp:area'], ['dbp:licensee']]",[],count
2922,0.5,0.5,0.5,12,2,2,Which governor of Charles Willing had a child named John Scott ?,"[['dbo:child'], ['dbo:governor']]","['dbo:child', 'dbp:children']",factoid
2923,0.5,0.25,0.3333333333333333,15,2,4,What are some party leaders of the parties which have had a seat in Berlin?,"[['dbo:headquarter'], ['dbo:leader']]","['dbo:leader', 'dbo:leaderName', 'dbp:constituency', 'dbp:party']",factoid
2926,0.0,0.0,0.0,16,2,1,What is the base currency of the Benelux which can be used in Republic of Montenegro?,"[['dbp:currency'], ['dbp:currency']]",['dbo:currency'],factoid
2934,0.0,0.0,0.0,9,1,1,which california theme park is mickey's toontown located in?,[['dbp:park']],['dbo:location'],factoid
2947,0.5,0.5,0.5,19,2,2,What is the city  of the 2015 MLS All-Star Game and birthplace of the The Okee Dokee Brothers,"[['dbp:city'], ['dbo:birthPlace']]","['dbo:birthPlace', 'dbo:hometown']",factoid
2949,0.0,0.0,0.0,16,2,1,"How many major shrine are there, of the saints whose beatified by Pope Pius XI ?","[['dbp:beatifiedBy'], ['dbo:majorShrine']]",['dbp:religion'],count
2967,0.0,0.0,0.0,19,1,1,"What is a town known for the discovery of a T-Rex named Scotty located in division no. 4, saskatchewan?",[['dbo:isPartOf']],['dbo:location'],factoid
2972,0.0,0.0,0.0,10,1,1,Is the Vadodara railway junction onwed by Indian Railway Ministry?,[['dbo:owningOrganisation']],['dbo:routeEnd'],boolean
2981,0.0,0.0,0.0,5,1,2,what is freedy johnston's nationality,[['dbo:hometown']],"['dbo:birthPlace', 'dbo:nationality']",factoid
2990,0.5,0.5,0.5,11,2,2,What are some cartoons distributed by a subsidiary of Time Warner?,"[['dbp:distributor'], ['dbo:parentCompany']]","['dbo:distributor', 'dbp:distributor']",factoid
2995,0.0,0.0,0.0,9,1,2,What are the awrds won by Laemmle Theatres ?,[['dbo:service']],"['dbo:award', 'dbp:awards']",factoid
2997,0.0,0.0,0.0,7,1,1,what was Chynna Phillips' debut solo album,[['dbo:type']],['dbo:artist'],factoid
3001,0.0,0.0,0.0,7,1,0,Count the different types of Flatbread ?,[['dbo:type']],[],count
3002,0.0,0.0,0.0,9,1,0,List the current members of Metro Station (band) ?,[['dbp:currentMembers']],[],list
3003,0.0,0.0,0.0,7,1,2,What are the Languages of Zabbaleen ?,[['dbp:languages']],"['dbo:language', 'dbp:language']",factoid
3004,0.0,0.0,0.0,6,1,1,what religion does charles devlin practice,[['dbp:religion']],['dbo:religion'],factoid
3009,0.0,0.0,0.0,9,1,2,who produced the adventures of tom thumb and thumbelina,[['dbp:studio']],"['dbo:producer', 'dbp:producer']",factoid
3015,0.0,0.0,0.0,18,2,0,Count everyone who was in the military unit which is structured like the Marine Aircraft Group 13 ?,"[['dbp:commandStructure'], ['dbo:militaryUnit']]",[],count
3016,0.0,0.0,0.0,8,1,2,what location is part of the cascade range,"[['dbo:isPartOf', 'dbo:location']]","['dbo:country', 'dbo:state']",factoid
3028,0.0,0.0,0.0,7,1,1,What film did alfred uhry contribute to?,[['dbo:writer']],['dbo:musicComposer'],factoid
3043,0.5,0.3333333333333333,0.4,18,2,3,Which animator of the The Skeleton Dance is also the director of The Haunted House (1929 film) ?,"[['dbo:director'], ['dbo:animator']]","['dbo:director', 'dbp:animator', 'dbp:director']",factoid
3048,0.0,0.0,0.0,11,1,2,Which military people served their allegiance to Union (American Civil War)?,[['dbp:allegiance']],"['dbo:battle', 'dbp:combatant']",factoid
3053,0.0,0.0,0.0,17,2,0,What woman acted in the mating habits of earthbound humans and is often associated with Mams taylor?,"[['dbo:associatedMusicalArtist'], ['dbp:starring']]",[],factoid
3055,0.0,0.0,0.0,7,1,2,Which state is mount washburn located in,[['dbo:locatedInArea']],"['dbo:country', 'dbo:isPartOf']",factoid
3068,0.0,0.0,0.0,7,1,1,What is an album by Neville Staple?,[['dbo:type']],['dbo:artist'],factoid
3070,0.0,0.0,0.0,22,2,1,What is the city of the Maine School of Science and Mathematics is also the resting place of Charles A. Boutelle ?,"[['dbp:restingplace'], ['dbo:authority']]",['dbo:restingPlace'],factoid
3083,0.0,0.0,0.0,6,1,0,List the seven kings of Rome.,[['dbp:title']],[],list
3087,0.0,0.0,0.0,9,1,1,Where in the united states is jones motor company,[['dbo:location']],['dbo:foundationPlace'],factoid
3092,0.0,0.0,0.0,18,2,0,"Which location of  INKAS is also the location of  T.I. Ahmadiyya Senior High School, Kumasi ?","[['dbp:locations'], ['dbo:denomination']]",[],factoid
3111,0.0,0.0,0.0,8,1,2,who impacted the work of charles scott sherrington,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:doctoralAdvisor', 'dbo:notableWork']",factoid
3134,0.0,0.0,0.0,10,2,1,Who appointed Joseph Clay and William Cushing to their office?,"[['dbo:appointer'], ['dbo:appointer']]",['dbp:appointer'],factoid
3151,0.0,0.0,0.0,6,1,2,Which county is raynham located in,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
3153,0.0,0.0,0.0,6,1,2,what country is little walter from,[['dbo:hometown']],"['dbo:birthPlace', 'dbo:nationality']",factoid
3157,0.5,0.5,0.5,14,2,2,"To what political party do the politicians graduated from Somerville college, Oxford belong to?","[['dbo:almaMater'], ['dbo:party']]","['dbo:almaMater', 'dbp:almaMater']",factoid
3158,0.0,0.0,0.0,7,1,1,what is an album by fleetwood mac,[['dbo:type']],['dbo:artist'],factoid
3160,0.0,0.0,0.0,6,1,1,What's an album that features dalida,[['dbo:type']],['dbo:artist'],factoid
3161,0.5,0.5,0.5,18,2,2,Which serving railway line of the Rostov-Glavny is also the  place of birth of  Nina Vislova?,"[['dbp:placeOfBirth'], ['dbo:servingRailwayLine']]","['dbo:birthPlace', 'dbp:placeOfBirth']",factoid
3162,0.0,0.0,0.0,13,2,3,Name the subsidary of Tandem Computers which was founded by Jim Harris ?,"[['dbo:foundedBy'], ['dbo:subsidiary']]","['dbo:foundationPlace', 'dbp:foundation', 'dbp:founder']",list
3168,0.0,0.0,0.0,8,1,2,what is the nationality of thad h. brown,[['dbo:country']],"['dbo:birthPlace', 'dbo:nationality']",factoid
3170,0.5,0.5,0.5,18,2,2,Which American football player is a former team player of Indianapolis Colts and current team is Michigan Wolverines?,"[['dbo:formerTeam'], ['dbp:currentteam']]","['dbo:formerTeam', 'dbo:team']",factoid
3171,0.0,0.0,0.0,14,1,2,does the US navy have the structure of command of us department of defence?,[['dbp:commandStructure']],"['dbo:commandStructure', 'dbo:type']",boolean
3172,0.0,0.0,0.0,6,1,2,which country is silkville located in?,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
3174,0.0,0.0,0.0,6,1,2,Where did Meg McGuffin graduated ?,[['dbo:education']],"['dbo:almaMater', 'dbp:almaMater']",factoid
3180,0.0,0.0,0.0,6,1,1,where was ritchie pickett given birth,[['dbo:hometown']],['dbo:birthPlace'],factoid
3185,0.0,0.0,0.0,6,1,1,What position does Lee Robinson play?,[['dbp:currentpositionplain']],['dbo:position'],factoid
3186,0.0,0.0,0.0,6,1,0,What stadium's operator is Stan Kroenke,[['dbo:operator']],[],factoid
3209,0.5,0.5,0.5,11,2,2,Who is the co-founder of the city where Owen Dougherty died?,"[['dbp:placeOfDeath'], ['dbo:founder']]","['dbo:deathPlace', 'dbo:founder']",factoid
3218,0.0,0.0,0.0,15,2,0,Which athlete was the flag bearer for Switzerland in 2004 and 2008 summer Olympics ?,"[['dbp:flagbearer'], ['dbp:flagbearer']]",[],factoid
3222,0.0,0.0,0.0,7,2,1,Who directed the albums recorded in Anaheim?,"[['dbo:recordedIn'], ['dbp:director']]",['dbo:director'],factoid
3230,0.0,0.0,0.0,6,1,1,what is john c. dvorak's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid
3249,0.0,0.0,0.0,7,1,4,where is crossing of the andes located,[['dbo:place']],"['dbo:country', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
3252,0.0,0.0,0.0,12,1,5,What are the artists that have been in the band Framptons camel?,[['dbp:associatedActs']],"['dbo:associatedBand', 'dbo:bandMember', 'dbo:formerBandMember', 'dbp:currentMembers', 'dbp:pastMembers']",factoid
3255,0.0,0.0,0.0,5,1,1,where was kasey kiker born,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
3268,0.0,0.0,0.0,13,1,1,the samuel wadsworth russell house is an example of what kind of architecture,[['dbo:architect']],['dbo:architecturalStyle'],factoid
3269,0.0,0.0,0.0,5,1,1,what is cesare canevari's nationality,[['dbo:nationality']],['dbo:birthPlace'],factoid
3275,0.0,0.0,0.0,5,1,2,What area does kutp serve,[['dbo:location']],"['dbo:broadcastArea', 'dbo:city']",factoid
3277,0.0,0.0,0.0,11,1,1,what is a song by Madonna from her 2000 studio album,[['dbo:writer']],['dbo:artist'],factoid
3285,0.0,0.0,0.0,9,2,0,Who trained the wrestlers who are billed in Wisconsin?,"[['dbo:billed'], ['dbo:trainer']]",[],factoid
3295,0.0,0.0,0.0,13,2,1,What is the municipality of the Homestead Grays Bridge and Roberto Clemente Bridge?,"[['dbo:municipality'], ['dbo:municipality']]",['dbo:locatedInArea'],factoid
3298,0.0,0.0,0.0,17,2,3,"What is the country which lies on the European route E8, and where Ragnhild Jolson was born?","[['dbo:county'], ['dbp:birthplace']]","['dbo:country', 'dbo:nationality', 'dbp:placeOfBirth']",factoid
3302,0.0,0.0,0.0,15,2,0,What is the settlement whose neighboring municipalities is Lancy and mayor name is Esther Alder?,"[['dbo:mayor'], ['dbp:neighboringMunicipalities']]",[],factoid
3306,0.0,0.0,0.0,8,1,1,What type of software is find my iphone?,[['dbo:license']],['dbo:genre'],factoid
3307,0.0,0.0,0.0,7,1,1,What are some neighboring cities of cologny?,[['dbp:neighboringMunicipalities']],['dbo:nearestCity'],factoid
3308,0.0,0.0,0.0,9,1,1,which category is the romulan way often put under,[['dbo:literaryGenre']],['dbo:genre'],factoid
3313,0.5,0.3333333333333333,0.4,10,2,3,What are some families of mammals in the animal kingdom?,"[['dbo:kingdom'], ['dbo:family']]","['dbo:family', 'dbo:order', 'dbo:species']",factoid
3326,0.0,0.0,0.0,14,2,2,"Which are the cities on the river which also flows in Tukwila, Washington ?","[['dbp:city'], ['dbo:city']]","['dbo:riverMouth', 'dbp:cities']",factoid
3334,0.0,0.0,0.0,7,1,1,What's a track written by kelly clarkson,[['dbo:writer']],['dbo:artist'],factoid
3349,0.0,0.0,0.0,9,1,1,who wrote i hope they serve beer in hell,[['dbo:author']],['dbo:writer'],factoid
3351,0.0,0.0,0.0,13,2,2,Which parent organization of GetTV is also the label of next thing ?,"[['dbo:parentOrganisation'], ['dbo:recordLabel']]","['dbp:distributor', 'dbp:label']",factoid
3358,0.0,0.0,0.0,7,1,2,where is trakai historical national park in,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
3359,0.0,0.0,0.0,7,1,0,Who are in the liang chow club?,[['dbp:club']],[],factoid
3372,0.0,0.0,0.0,8,1,1,which city and state is pink hill in,"[['dbo:country', 'dbo:isPartOf']]",['dbo:locatedInArea'],factoid
3374,0.0,0.0,0.0,5,1,1,where are sparks hill located,"[['dbo:country', 'dbo:isPartOf']]",['dbo:locatedInArea'],factoid
3376,0.0,0.0,0.0,11,2,3,Who was once married to both Kelly Brook and Rosie Huntington-Whiteley?,"[['dbo:partner'], ['dbo:partner']]","['dbo:spouse', 'dbp:children', 'dbp:spouse']",factoid
3387,0.0,0.0,0.0,17,2,2,What is the sovereign state of the Dafydd Benfras where Jasmine Lowson is also citizen of ?,"[['dbo:country'], ['dbo:citizenship']]","['dbo:nationality', 'dbp:nationality']",factoid
3400,0.0,0.0,0.0,8,1,1,What is Bob Adams (American football) known for?,[['dbp:knownFor']],['dbo:occupation'],factoid
3407,0.5,0.5,0.5,12,2,2,What is a common ingredient used in boyt Blodpalt and Kaszanka ?,"[['dbo:ingredient'], ['dbo:ingredient']]","['dbo:ingredient', 'dbp:mainIngredient']",factoid
3422,0.0,0.0,0.0,6,1,1,Was Liliya Lobanova born in Ukraine?,[['dbp:birthplace']],['dbo:birthPlace'],boolean
3438,0.0,0.0,0.0,6,1,1,what country is emilie snethlage from,[['dbo:nationality']],['dbo:birthPlace'],factoid
3439,0.0,0.0,0.0,17,2,0,List all binomial authority of the insects whose one of the  binomial authority is douard Mntries?,"[['dbo:binomialAuthority'], ['dbo:binomialAuthority']]",[],list
3450,0.0,0.0,0.0,6,2,1,What was the first Queen album?,"[['dbo:artist'], ['dbo:releaseDate']]",['dbo:type'],factoid
3451,0.0,0.0,0.0,4,1,1,who wrote the line,[['dbp:writer']],['dbo:writer'],factoid
3468,0.5,0.5,0.5,11,2,2,Count the number of different religions that field marshals have followed?,"[['dbo:militaryRank'], ['dbo:religion']]","['dbo:religion', 'dbp:religion']",count
3487,0.0,0.0,0.0,15,2,2,What was founded by pina Records which has name of Geography of Puerto Rico ?,"[['dbp:name'], ['dbp:founded']]","['dbp:foundation', 'dbp:label']",factoid
3490,0.5,0.25,0.3333333333333333,16,2,4,"Which band made the song Take me There, and has collaborated with Blayse in the past?","[['dbo:associatedBand'], ['dbo:musicalBand']]","['dbo:associatedBand', 'dbo:associatedMusicalArtist', 'dbo:formerBandMember', 'dbp:artist']",factoid
3492,0.0,0.0,0.0,6,1,0,List the goverener of Winston Bryant?,[['dbp:governor']],[],list
3496,0.0,0.0,0.0,10,1,1,Who have been the manager of national team of Spain?,[['dbp:nationalteam']],['dbo:managerClub'],factoid
3501,0.0,0.0,0.0,9,1,0,Does Walt Disney Studio have a subsidiary called PixarCascadia_,[['dbo:subsidiary']],[],boolean
3505,0.0,0.0,0.0,9,1,0,What is the homeport of INS Viraat (R22) ?,[['dbo:homeport']],[],factoid
3507,0.5,0.5,0.5,15,2,2,Who has built the stadiums which were rented by the Central american games of 2013?,"[['dbo:tenant'], ['dbo:builder']]","['dbo:tenant', 'dbp:tenants']",factoid
3516,0.5,0.3333333333333333,0.4,16,2,3,In which city where there is a headquarters of Orient News and also Feras Saied died?,"[['dbo:deathPlace'], ['dbp:headquarters']]","['dbo:deathPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",factoid
3524,0.0,0.0,0.0,8,1,1,which album is recorded by big daddy kane,[['dbo:recordLabel']],['dbo:artist'],factoid
3543,0.0,0.0,0.0,8,1,1,which european nation does maria jacobini belong to?,[['dbo:nationality']],['dbo:birthPlace'],factoid
3547,0.5,0.25,0.3333333333333333,16,2,4,Name the officeholder who hasa child named Augustus and has an associate named Marcus Bibulus ?,"[['dbo:associate'], ['dbp:children']]","['dbo:child', 'dbo:parent', 'dbo:spouse', 'dbp:children']",list
3551,0.5,0.5,0.5,14,2,2,Who built the stadiums where 2014 FIFA under 17 woman's world cup took place?,"[['dbo:tenant'], ['dbo:builder']]","['dbo:tenant', 'dbp:tenants']",factoid
3579,0.0,0.0,0.0,7,1,1,What is an album by various production?,[['dbo:artist']],['dbo:type'],factoid
3593,0.0,0.0,0.0,9,1,2,Is greasy pop recording the distributor of festival records?,[['dbo:distributingLabel']],"['dbo:recordLabel', 'dbp:label']",boolean
3610,0.0,0.0,0.0,6,1,3,what city is torre latinoamericana in?,[['dbo:location']],"['dbo:country', 'dbo:isPartOf', 'dbo:region']",factoid
3611,0.0,0.0,0.0,5,1,2,which city was ralphs founded,[['dbo:foundationPlace']],"['dbo:birthPlace', 'dbo:hometown']",factoid
3621,0.5,0.5,0.5,11,2,2,Who made the Y block engine and the SHO V8 engine?,"[['dbo:manufacturer'], ['dbo:manufacturer']]","['dbo:manufacturer', 'dbp:engine']",factoid
3650,0.0,0.0,0.0,12,1,1,what type of musical compilation is the free for all tour (demo),[['dbo:type']],['dbo:genre'],factoid
3669,0.0,0.0,0.0,7,1,1,What's a song written by bing crosby,[['dbo:artist']],['dbo:writer'],factoid
3677,0.0,0.0,0.0,7,1,1,Where did Rheinmetall MG 60 originated ?,[['dbo:origin']],['dbo:hometown'],factoid
3685,0.5,0.25,0.3333333333333333,19,2,4,Name the office holder who has a child named Lori Black and resting place is Alta Mesa Memorial Park?,"[['dbo:child'], ['dbp:restingPlace']]","['dbo:child', 'dbo:spouse', 'dbp:children', 'dbp:spouse']",list
3701,0.0,0.0,0.0,9,1,0,what was paintin' the town brown: ween live 1990–1998,[['dbo:type']],[],factoid
