,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
2126,0.0,0.0,0.0,11,1,0,Name the home Stadium of Kenya national under-20 football team ?,[['dbp:homeStadium']],[],list
2133,0.0,0.0,0.0,7,1,1,what is a song by roger whittaker,[['dbo:writer']],['dbo:artist'],factoid
2159,0.0,0.0,0.0,10,1,1,What is the country whose leader name is Grard Larcher?,[['dbp:leaderName']],['dbo:leader'],factoid
2181,0.0,0.0,0.0,7,1,1,Is Tirana the largest city of Albania?,[['dbp:largestCity']],['dbo:largestCity'],boolean
2212,0.0,0.0,0.0,7,1,1,What style of art does dueljewel create?,[['dbo:genre']],['dbo:movement'],factoid
2218,0.0,0.0,0.0,15,2,2, How many scientist have won an award by the society led by Venkatraman Ramakrishnan?,"[['dbp:prizes'], ['dbp:leaderName']]","['dbo:almaMater', 'dbo:award']",count
2237,0.0,0.0,0.0,14,1,1, what is the sixth compilation album by the Serbian punk rock rock band,[['dbo:genre']],['dbo:type'],factoid
2239,0.0,0.0,0.0,5,1,1,where did nick rhodes originate?,[['dbo:birthPlace']],['dbo:hometown'],factoid
2244,0.0,0.0,0.0,19,2,1,What is the home town of the Band which is the previous work of Sammy Hagar & Friends ?,"[['dbo:previousWork'], ['dbo:hometown']]",['dbo:subsequentWork'],factoid
2245,0.0,0.0,0.0,10,1,0,"Does the white river flow into the connecticut river{u'_id': u'97e02dcf44aa43c1b7cc7a7c155b118f',",[['dbo:rightTributary']],[],boolean
2249,0.0,0.0,0.0,17,2,0,List the pole drivers in the grand prixes where Williams Grand Prix Engineering was a first team?,"[['dbp:firstTeam'], ['dbo:poleDriver']]",[],list
2264,0.0,0.0,0.0,6,1,1,what country is king o'malley form,[['dbo:nationality']],['dbo:country'],factoid
2277,0.0,0.0,0.0,13,2,1,From which genres of music did those genres emerge where drums are important?,"[['dbp:instruments'], ['dbo:stylisticOrigin']]",['dbo:genre'],factoid
2286,0.0,0.0,0.0,4,1,3,which country contains adevărul,[['dbo:headquarter']],"['dbo:country', 'dbo:isPartOf', 'dbo:region']",factoid
2300,0.0,0.0,0.0,7,1,1,Name the composer of motorpsycho Nitemare ?,[['dbp:composer']],['dbp:writer'],list
2306,0.0,0.0,0.0,10,1,1,how can fabric 12: the amalgamation of soundz be characterized,[['dbo:type']],['dbo:genre'],factoid
2310,0.0,0.0,0.0,7,1,1,what music was composed by b. reith,[['dbo:recordLabel']],['dbo:writer'],factoid
2312,0.0,0.0,0.0,7,1,2,which country was george schmidt born in,[['dbp:birthPlace']],"['dbo:birthPlace', 'dbo:nationality']",factoid
2314,0.0,0.0,0.0,8,1,0,Is Ingo Steuer the formercoach of Stanislav Morozov?,[['dbp:formercoach']],[],boolean
2315,0.0,0.0,0.0,7,1,0,In which department does Raymond Baldwin work?,[['dbp:branch']],[],factoid
2332,0.0,0.0,0.0,6,1,1,which country is aliff aziz from,[['dbo:hometown']],['dbo:birthPlace'],factoid
2333,0.0,0.0,0.0,10,2,2,Which sitcoms are made by a company headquartered in NYC?,"[['dbo:company'], ['dbo:headquarter']]","['dbo:product', 'dbp:company']",factoid
2335,0.0,0.0,0.0,9,1,3,What is the province of Rouen Business School ?,[['dbp:province']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid
2337,0.0,0.0,0.0,7,1,1,what is the nationality of tomasz szczypiński?,[['dbo:nationality']],['dbo:birthPlace'],factoid
2338,0.0,0.0,0.0,9,1,1,what type of album is hot! live and otherwise?,[['dbo:genre']],['dbo:type'],factoid
2354,0.0,0.0,0.0,7,1,1,what is an album by jerry garcia?,[['dbo:type']],['dbo:artist'],factoid
2355,0.0,0.0,0.0,8,1,1,what city and state are post records from,[['dbo:hometown']],['dbo:recordLabel'],factoid
2367,0.0,0.0,0.0,10,1,0,Name the movies writtten by the group Monty Python ?,[['dbp:writer']],[],list
2378,0.0,0.0,0.0,7,1,1,Give me all animals that are extinct.,[['dbo:conservationStatus']],['dbo:species'],list
2414,0.0,0.0,0.0,9,2,2,How many years was the Ford Model T manufactured?,"[['dbo:productionEndYear'], ['dbo:productionStartYear']]","['dbo:manufacturer', 'dbo:successor']",count
2426,0.0,0.0,0.0,6,1,3,Which country was john smith from,[['dbo:country']],"['dbo:birthPlace', 'dbo:hometown', 'dbo:nationality']",factoid
2430,0.0,0.0,0.0,8,1,1,what genre is the demon spirit classified as,[['dbo:literaryGenre']],['dbo:genre'],factoid
2441,0.0,0.0,0.0,14,2,1,Which country were the people from who became famous for the Ramon Mangsaysay Award?,"[['dbo:knownFor'], ['dbo:stateOfOrigin']]",['dbo:award'],factoid
2471,0.0,0.0,0.0,11,2,1,Who is the prime minister of the successor of Kingsley Wood?,"[['dbo:successor'], ['dbp:primeminister']]",['dbp:successor'],factoid
2499,0.0,0.0,0.0,10,1,1,What is the currency of Republic of Montenegro (1992-2006) ?,[['dbp:currency']],['dbo:currency'],factoid
2520,0.0,0.0,0.0,5,1,1,who made the film scooby-doo,[['dbo:writer']],['dbo:producer'],factoid
2534,0.0,0.0,0.0,7,1,1,what is kapil dev's country of nationality?,[['dbo:birthPlace']],['dbo:nationality'],factoid
2537,0.0,0.0,0.0,10,2,2,whose is famous works are Maniac Magee and Wringer ?,"[['dbp:notableworks'], ['dbp:notableworks']]","['dbo:author', 'dbo:notableWork']",factoid
2556,0.0,0.0,0.0,7,1,0,Is Angola Avante the anthem of Angola?,[['dbo:anthem']],[],boolean
2560,0.0,0.0,0.0,11,2,1,Who is the common parent of Gettv and hypnotize mind ?,"[['dbo:parentOrganisation'], ['dbp:parent']]",['dbo:parent'],factoid
2564,0.0,0.0,0.0,7,1,1,which city did hans-walter heyne pass away,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
2570,0.0,0.0,0.0,7,1,1,What's a song written by jack johnson,[['dbo:artist']],['dbo:writer'],factoid
2573,0.0,0.0,0.0,6,1,1,What country is harry winston from,[['dbo:birthPlace']],['dbo:nationality'],factoid
2578,0.0,0.0,0.0,7,1,1,Which university provides license for WRVU ?,[['dbp:licensee']],['dbo:license'],factoid
2582,0.0,0.0,0.0,8,1,2,pico basilé is a part of what island?,[['dbo:locatedInArea']],"['dbo:country', 'dbo:region']",list
2597,0.0,0.0,0.0,6,1,2,which actor was born in sydney?,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
2601,0.0,0.0,0.0,8,1,1,Is Lyndon bridge a kind of Truss bridge?,[['dbp:design']],['dbo:type'],boolean
2602,0.0,0.0,0.0,7,1,0,which politician is currently ruling over Rishkiesh?,[['dbo:leaderName']],[],factoid
2615,0.0,0.0,0.0,7,1,1,What genre is against a dark background,[['dbo:literaryGenre']],['dbo:genre'],factoid
2618,0.0,0.0,0.0,8,2,0,In which cities are there stations of SCOLA?,"[['dbo:broadcastNetwork'], ['dbp:city']]",[],factoid
2634,0.0,0.0,0.0,16,1,1,What country was the film living dolls: the making of a child beauty queen created in,[['dbo:director']],['dbo:country'],factoid
2637,0.0,0.0,0.0,6,1,1,what game is about professional wrestling?,[['dbo:genre']],['dbo:occupation'],factoid
2649,0.0,0.0,0.0,9,2,1,Who collaborated with Johnny Cash and Kris Kristofferson ?,"[['dbp:associatedActs'], ['dbp:associatedActs']]",['dbo:associatedMusicalArtist'],factoid
2650,0.0,0.0,0.0,4,1,1,Where did rian james,[['dbo:deathPlace']],['dbo:country'],factoid
2662,0.0,0.0,0.0,6,1,1,who genre is discussed in daybreak,[['dbo:genre']],['dbo:literaryGenre'],factoid
2665,0.0,0.0,0.0,7,1,1,What's an album by the band portal,[['dbo:type']],['dbo:artist'],factoid
2672,0.0,0.0,0.0,15,2,1,In which state does the ambassador who is in related with J Bennett Johnston live?,"[['dbo:relation'], ['dbp:state']]",['dbo:residence'],factoid
2689,0.0,0.0,0.0,6,1,4,what towns are in lasalle county,[['dbo:writer']],"['dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
2705,0.0,0.0,0.0,5,1,2,where was saraswathi gora born?,[['dbo:nationality']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
2711,0.0,0.0,0.0,6,1,1,what country is cher (department) in?,[['dbo:isPartOf']],['dbo:country'],factoid
2713,0.0,0.0,0.0,6,1,1,which newspaper spread in hong kong,[['dbp:publishingCountry']],['dbo:headquarter'],factoid
2724,0.0,0.0,0.0,10,2,0,What are some characters of series produced by Ricky Grevais?,"[['dbo:executiveProducer'], ['dbo:series']]",[],factoid
2726,0.0,0.0,0.0,5,1,1,What is Jacek Boucki's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid
2757,0.0,0.0,0.0,8,1,1,What is the government type of Kumta ?,[['dbp:governmentType']],['dbo:type'],factoid
2767,0.0,0.0,0.0,5,1,1,where is pepe martínez from?,[['dbo:hometown']],['dbo:birthPlace'],factoid
2785,0.0,0.0,0.0,13,2,2,"In which ice hockey league, did the team coached by Joel Quenneville win?","[['dbp:champion'], ['dbp:headCoach']]","['dbo:coach', 'dbp:headcoach']",factoid
2786,0.0,0.0,0.0,5,1,0,How tall is Michael Jordan?,[['dbo:height']],[],factoid
2797,0.0,0.0,0.0,8,1,1,what type of software is virtuoso universal server,[['dbo:genre']],['dbo:license'],factoid
2801,0.0,0.0,0.0,9,2,0,Which city's neighboring municipalities are Lancy and  Pregny-Chambsy?,"[['dbo:neighboringMunicipality'], ['dbp:neighboringMunicipalities']]",[],factoid
2804,0.0,0.0,0.0,6,1,2,where is gaylord high school located,[['dbo:location']],"['dbo:city', 'dbo:state']",factoid
2813,0.0,0.0,0.0,14,1,1,what is the name of the album by the American groove metal band Skinlab,[['dbo:type']],['dbo:artist'],factoid
2834,0.0,0.0,0.0,10,1,1,What is an example of a song by Bob marley?,[['dbo:writer']],['dbo:artist'],factoid
2845,0.0,0.0,0.0,11,2,3,"List all the movies whose directors were born in Kenosha, Wisconsin?","[['dbo:birthPlace'], ['dbp:director']]","['dbo:director', 'dbo:starring', 'dbp:starring']",list
2859,0.0,0.0,0.0,13,1,0,"Was Francisco Pizarro of the monarch of Charles 5, of the roman empire?",[['dbo:monarch']],[],boolean
2865,0.0,0.0,0.0,14,2,2,What awards have been given to people schooled in the Everton park state high?,"[['dbp:education'], ['dbp:awards']]","['dbo:almaMater', 'dbo:award']",factoid
2880,0.0,0.0,0.0,15,2,0,Which mainter of Pandaruan Bridge is also the land of Malaysia junior Hockey league ?,"[['dbo:country'], ['dbo:maintainedBy']]",[],factoid
2881,0.0,0.0,0.0,11,1,3,Which tv series have a score composed by judy hard angelo?,[['dbo:composer']],"['dbo:musicComposer', 'dbp:music', 'dbp:themeMusicComposer']",factoid
2882,0.0,0.0,0.0,13,1,2,What is the political party to which Purnima Banerjee is a member of?,[['dbo:knownFor']],"['dbo:party', 'dbp:party']",factoid
2886,0.0,0.0,0.0,10,2,1,What are some relatives of armymen who died in Germany?,"[['dbp:placeOfDeath'], ['dbo:relation']]",['dbo:deathPlace'],factoid
2890,0.0,0.0,0.0,14,1,2,Which set of researchers won the Gold Medal of the Royal Astronomical Society award?,[['dbp:prizes']],"['dbo:award', 'dbp:awards']",factoid
2900,0.0,0.0,0.0,7,1,0,is jeannie pepper african american or Caucasian,[['dbo:ethnicity']],[],boolean
2903,0.0,0.0,0.0,5,1,2,what is henry février nationality?,[['dbo:country']],"['dbo:birthPlace', 'dbo:nationality']",factoid
2909,0.0,0.0,0.0,7,1,3,How did Letitia MacTavish Hargrave died ?,[['dbo:deathCause']],"['dbo:deathPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",factoid
2919,0.0,0.0,0.0,15,2,0,"How many licensee are there, of the radio stations whose area is Nashville, Tennessee ?","[['dbp:area'], ['dbp:licensee']]",[],count
2926,0.0,0.0,0.0,16,2,1,What is the base currency of the Benelux which can be used in Republic of Montenegro?,"[['dbp:currency'], ['dbp:currency']]",['dbo:currency'],factoid
2934,0.0,0.0,0.0,9,1,1,which california theme park is mickey's toontown located in?,[['dbp:park']],['dbo:location'],factoid
2949,0.0,0.0,0.0,16,2,1,"How many major shrine are there, of the saints whose beatified by Pope Pius XI ?","[['dbp:beatifiedBy'], ['dbo:majorShrine']]",['dbp:religion'],count
2967,0.0,0.0,0.0,19,1,1,"What is a town known for the discovery of a T-Rex named Scotty located in division no. 4, saskatchewan?",[['dbo:isPartOf']],['dbo:location'],factoid
2972,0.0,0.0,0.0,10,1,1,Is the Vadodara railway junction onwed by Indian Railway Ministry?,[['dbo:owningOrganisation']],['dbo:routeEnd'],boolean
2981,0.0,0.0,0.0,5,1,2,what is freedy johnston's nationality,[['dbo:hometown']],"['dbo:birthPlace', 'dbo:nationality']",factoid
2995,0.0,0.0,0.0,9,1,2,What are the awrds won by Laemmle Theatres ?,[['dbo:service']],"['dbo:award', 'dbp:awards']",factoid
2997,0.0,0.0,0.0,7,1,1,what was Chynna Phillips' debut solo album,[['dbo:type']],['dbo:artist'],factoid
3001,0.0,0.0,0.0,7,1,0,Count the different types of Flatbread ?,[['dbo:type']],[],count
3002,0.0,0.0,0.0,9,1,0,List the current members of Metro Station (band) ?,[['dbp:currentMembers']],[],list
3003,0.0,0.0,0.0,7,1,2,What are the Languages of Zabbaleen ?,[['dbp:languages']],"['dbo:language', 'dbp:language']",factoid
3004,0.0,0.0,0.0,6,1,1,what religion does charles devlin practice,[['dbp:religion']],['dbo:religion'],factoid
3009,0.0,0.0,0.0,9,1,2,who produced the adventures of tom thumb and thumbelina,[['dbp:studio']],"['dbo:producer', 'dbp:producer']",factoid
3015,0.0,0.0,0.0,18,2,0,Count everyone who was in the military unit which is structured like the Marine Aircraft Group 13 ?,"[['dbp:commandStructure'], ['dbo:militaryUnit']]",[],count
3016,0.0,0.0,0.0,8,1,2,what location is part of the cascade range,"[['dbo:isPartOf', 'dbo:location']]","['dbo:country', 'dbo:state']",factoid
3028,0.0,0.0,0.0,7,1,1,What film did alfred uhry contribute to?,[['dbo:writer']],['dbo:musicComposer'],factoid
3048,0.0,0.0,0.0,11,1,2,Which military people served their allegiance to Union (American Civil War)?,[['dbp:allegiance']],"['dbo:battle', 'dbp:combatant']",factoid
3053,0.0,0.0,0.0,17,2,0,What woman acted in the mating habits of earthbound humans and is often associated with Mams taylor?,"[['dbo:associatedMusicalArtist'], ['dbp:starring']]",[],factoid
3055,0.0,0.0,0.0,7,1,2,Which state is mount washburn located in,[['dbo:locatedInArea']],"['dbo:country', 'dbo:isPartOf']",factoid
3068,0.0,0.0,0.0,7,1,1,What is an album by Neville Staple?,[['dbo:type']],['dbo:artist'],factoid
3070,0.0,0.0,0.0,22,2,1,What is the city of the Maine School of Science and Mathematics is also the resting place of Charles A. Boutelle ?,"[['dbp:restingplace'], ['dbo:authority']]",['dbo:restingPlace'],factoid
3083,0.0,0.0,0.0,6,1,0,List the seven kings of Rome.,[['dbp:title']],[],list
3087,0.0,0.0,0.0,9,1,1,Where in the united states is jones motor company,[['dbo:location']],['dbo:foundationPlace'],factoid
3092,0.0,0.0,0.0,18,2,0,"Which location of  INKAS is also the location of  T.I. Ahmadiyya Senior High School, Kumasi ?","[['dbp:locations'], ['dbo:denomination']]",[],factoid
3111,0.0,0.0,0.0,8,1,2,who impacted the work of charles scott sherrington,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:doctoralAdvisor', 'dbo:notableWork']",factoid
3134,0.0,0.0,0.0,10,2,1,Who appointed Joseph Clay and William Cushing to their office?,"[['dbo:appointer'], ['dbo:appointer']]",['dbp:appointer'],factoid
3151,0.0,0.0,0.0,6,1,2,Which county is raynham located in,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
3153,0.0,0.0,0.0,6,1,2,what country is little walter from,[['dbo:hometown']],"['dbo:birthPlace', 'dbo:nationality']",factoid
3158,0.0,0.0,0.0,7,1,1,what is an album by fleetwood mac,[['dbo:type']],['dbo:artist'],factoid
3160,0.0,0.0,0.0,6,1,1,What's an album that features dalida,[['dbo:type']],['dbo:artist'],factoid
3162,0.0,0.0,0.0,13,2,3,Name the subsidary of Tandem Computers which was founded by Jim Harris ?,"[['dbo:foundedBy'], ['dbo:subsidiary']]","['dbo:foundationPlace', 'dbp:foundation', 'dbp:founder']",list
3168,0.0,0.0,0.0,8,1,2,what is the nationality of thad h. brown,[['dbo:country']],"['dbo:birthPlace', 'dbo:nationality']",factoid
3171,0.0,0.0,0.0,14,1,2,does the US navy have the structure of command of us department of defence?,[['dbp:commandStructure']],"['dbo:commandStructure', 'dbo:type']",boolean
3172,0.0,0.0,0.0,6,1,2,which country is silkville located in?,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
3174,0.0,0.0,0.0,6,1,2,Where did Meg McGuffin graduated ?,[['dbo:education']],"['dbo:almaMater', 'dbp:almaMater']",factoid
3180,0.0,0.0,0.0,6,1,1,where was ritchie pickett given birth,[['dbo:hometown']],['dbo:birthPlace'],factoid
3185,0.0,0.0,0.0,6,1,1,What position does Lee Robinson play?,[['dbp:currentpositionplain']],['dbo:position'],factoid
3186,0.0,0.0,0.0,6,1,0,What stadium's operator is Stan Kroenke,[['dbo:operator']],[],factoid
3218,0.0,0.0,0.0,15,2,0,Which athlete was the flag bearer for Switzerland in 2004 and 2008 summer Olympics ?,"[['dbp:flagbearer'], ['dbp:flagbearer']]",[],factoid
3222,0.0,0.0,0.0,7,2,1,Who directed the albums recorded in Anaheim?,"[['dbo:recordedIn'], ['dbp:director']]",['dbo:director'],factoid
3230,0.0,0.0,0.0,6,1,1,what is john c. dvorak's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid
3249,0.0,0.0,0.0,7,1,4,where is crossing of the andes located,[['dbo:place']],"['dbo:country', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
3252,0.0,0.0,0.0,12,1,5,What are the artists that have been in the band Framptons camel?,[['dbp:associatedActs']],"['dbo:associatedBand', 'dbo:bandMember', 'dbo:formerBandMember', 'dbp:currentMembers', 'dbp:pastMembers']",factoid
3255,0.0,0.0,0.0,5,1,1,where was kasey kiker born,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
3268,0.0,0.0,0.0,13,1,1,the samuel wadsworth russell house is an example of what kind of architecture,[['dbo:architect']],['dbo:architecturalStyle'],factoid
3269,0.0,0.0,0.0,5,1,1,what is cesare canevari's nationality,[['dbo:nationality']],['dbo:birthPlace'],factoid
3275,0.0,0.0,0.0,5,1,2,What area does kutp serve,[['dbo:location']],"['dbo:broadcastArea', 'dbo:city']",factoid
3277,0.0,0.0,0.0,11,1,1,what is a song by Madonna from her 2000 studio album,[['dbo:writer']],['dbo:artist'],factoid
3285,0.0,0.0,0.0,9,2,0,Who trained the wrestlers who are billed in Wisconsin?,"[['dbo:billed'], ['dbo:trainer']]",[],factoid
3295,0.0,0.0,0.0,13,2,1,What is the municipality of the Homestead Grays Bridge and Roberto Clemente Bridge?,"[['dbo:municipality'], ['dbo:municipality']]",['dbo:locatedInArea'],factoid
3298,0.0,0.0,0.0,17,2,3,"What is the country which lies on the European route E8, and where Ragnhild Jolson was born?","[['dbo:county'], ['dbp:birthplace']]","['dbo:country', 'dbo:nationality', 'dbp:placeOfBirth']",factoid
3302,0.0,0.0,0.0,15,2,0,What is the settlement whose neighboring municipalities is Lancy and mayor name is Esther Alder?,"[['dbo:mayor'], ['dbp:neighboringMunicipalities']]",[],factoid
3306,0.0,0.0,0.0,8,1,1,What type of software is find my iphone?,[['dbo:license']],['dbo:genre'],factoid
3307,0.0,0.0,0.0,7,1,1,What are some neighboring cities of cologny?,[['dbp:neighboringMunicipalities']],['dbo:nearestCity'],factoid
3308,0.0,0.0,0.0,9,1,1,which category is the romulan way often put under,[['dbo:literaryGenre']],['dbo:genre'],factoid
3326,0.0,0.0,0.0,14,2,2,"Which are the cities on the river which also flows in Tukwila, Washington ?","[['dbp:city'], ['dbo:city']]","['dbo:riverMouth', 'dbp:cities']",factoid
3334,0.0,0.0,0.0,7,1,1,What's a track written by kelly clarkson,[['dbo:writer']],['dbo:artist'],factoid
3349,0.0,0.0,0.0,9,1,1,who wrote i hope they serve beer in hell,[['dbo:author']],['dbo:writer'],factoid
3351,0.0,0.0,0.0,13,2,2,Which parent organization of GetTV is also the label of next thing ?,"[['dbo:parentOrganisation'], ['dbo:recordLabel']]","['dbp:distributor', 'dbp:label']",factoid
3358,0.0,0.0,0.0,7,1,2,where is trakai historical national park in,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
3359,0.0,0.0,0.0,7,1,0,Who are in the liang chow club?,[['dbp:club']],[],factoid
3372,0.0,0.0,0.0,8,1,1,which city and state is pink hill in,"[['dbo:country', 'dbo:isPartOf']]",['dbo:locatedInArea'],factoid
3374,0.0,0.0,0.0,5,1,1,where are sparks hill located,"[['dbo:country', 'dbo:isPartOf']]",['dbo:locatedInArea'],factoid
3376,0.0,0.0,0.0,11,2,3,Who was once married to both Kelly Brook and Rosie Huntington-Whiteley?,"[['dbo:partner'], ['dbo:partner']]","['dbo:spouse', 'dbp:children', 'dbp:spouse']",factoid
3387,0.0,0.0,0.0,17,2,2,What is the sovereign state of the Dafydd Benfras where Jasmine Lowson is also citizen of ?,"[['dbo:country'], ['dbo:citizenship']]","['dbo:nationality', 'dbp:nationality']",factoid
3400,0.0,0.0,0.0,8,1,1,What is Bob Adams (American football) known for?,[['dbp:knownFor']],['dbo:occupation'],factoid
3422,0.0,0.0,0.0,6,1,1,Was Liliya Lobanova born in Ukraine?,[['dbp:birthplace']],['dbo:birthPlace'],boolean
3438,0.0,0.0,0.0,6,1,1,what country is emilie snethlage from,[['dbo:nationality']],['dbo:birthPlace'],factoid
3439,0.0,0.0,0.0,17,2,0,List all binomial authority of the insects whose one of the  binomial authority is douard Mntries?,"[['dbo:binomialAuthority'], ['dbo:binomialAuthority']]",[],list
3450,0.0,0.0,0.0,6,2,1,What was the first Queen album?,"[['dbo:artist'], ['dbo:releaseDate']]",['dbo:type'],factoid
3451,0.0,0.0,0.0,4,1,1,who wrote the line,[['dbp:writer']],['dbo:writer'],factoid
3487,0.0,0.0,0.0,15,2,2,What was founded by pina Records which has name of Geography of Puerto Rico ?,"[['dbp:name'], ['dbp:founded']]","['dbp:foundation', 'dbp:label']",factoid
3492,0.0,0.0,0.0,6,1,0,List the goverener of Winston Bryant?,[['dbp:governor']],[],list
3496,0.0,0.0,0.0,10,1,1,Who have been the manager of national team of Spain?,[['dbp:nationalteam']],['dbo:managerClub'],factoid
3501,0.0,0.0,0.0,9,1,0,Does Walt Disney Studio have a subsidiary called PixarCascadia_,[['dbo:subsidiary']],[],boolean
3505,0.0,0.0,0.0,9,1,0,What is the homeport of INS Viraat (R22) ?,[['dbo:homeport']],[],factoid
3524,0.0,0.0,0.0,8,1,1,which album is recorded by big daddy kane,[['dbo:recordLabel']],['dbo:artist'],factoid
3543,0.0,0.0,0.0,8,1,1,which european nation does maria jacobini belong to?,[['dbo:nationality']],['dbo:birthPlace'],factoid
3579,0.0,0.0,0.0,7,1,1,What is an album by various production?,[['dbo:artist']],['dbo:type'],factoid
3593,0.0,0.0,0.0,9,1,2,Is greasy pop recording the distributor of festival records?,[['dbo:distributingLabel']],"['dbo:recordLabel', 'dbp:label']",boolean
3610,0.0,0.0,0.0,6,1,3,what city is torre latinoamericana in?,[['dbo:location']],"['dbo:country', 'dbo:isPartOf', 'dbo:region']",factoid
3611,0.0,0.0,0.0,5,1,2,which city was ralphs founded,[['dbo:foundationPlace']],"['dbo:birthPlace', 'dbo:hometown']",factoid
3650,0.0,0.0,0.0,12,1,1,what type of musical compilation is the free for all tour (demo),[['dbo:type']],['dbo:genre'],factoid
3669,0.0,0.0,0.0,7,1,1,What's a song written by bing crosby,[['dbo:artist']],['dbo:writer'],factoid
3677,0.0,0.0,0.0,7,1,1,Where did Rheinmetall MG 60 originated ?,[['dbo:origin']],['dbo:hometown'],factoid
3701,0.0,0.0,0.0,9,1,0,what was paintin' the town brown: ween live 1990–1998,[['dbo:type']],[],factoid
3702,0.0,0.0,0.0,5,1,0,When was Olof Palme shot?,[['dbo:deathDate']],[],factoid
3707,0.0,0.0,0.0,7,1,1,Where is the origin of Carolina reaper?,[['dbo:origin']],['dbo:hometown'],factoid
3723,0.0,0.0,0.0,11,2,1,"What region was Gloria Schaffer born in, which also contains Newington?","[['dbp:birthPlace'], ['dbo:isPartOf']]",['dbo:birthPlace'],factoid
3729,0.0,0.0,0.0,6,1,2,How many employees does Google have?,[['dbo:numberOfEmployees']],"['dbp:employer', 'dbp:keyPeople']",count
3735,0.0,0.0,0.0,7,1,1,what is the nationality of aatef jenyat,[['dbo:birthPlace']],['dbo:nationality'],factoid
3736,0.0,0.0,0.0,13,1,1,who all have been a manager of english under twenty one football team?,[['dbp:managerclubs']],['dbo:managerClub'],factoid
3740,0.0,0.0,0.0,6,1,2,who is an author from denmark?,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
3748,0.0,0.0,0.0,11,1,1,What is a track composed by the the stanley brothers duo?,[['dbo:artist']],['dbo:writer'],factoid
3757,0.0,0.0,0.0,14,2,1,Which branch of american military have both George Siebels jr and Leroy Collins served?,"[['dbp:branch'], ['dbp:branch']]",['dbo:militaryBranch'],factoid
3776,0.0,0.0,0.0,4,1,1,"Who wrote i, robot?",[['dbo:writer']],['dbp:writer'],factoid
3785,0.0,0.0,0.0,10,2,0,How many things belong to a division of plant kingdom?,"[['dbo:kingdom'], ['dbo:division']]",[],count
3794,0.0,0.0,0.0,8,1,1,which genre is the punch and judy murders,[['dbo:literaryGenre']],['dbo:genre'],factoid
3800,0.0,0.0,0.0,8,1,1,where in europe was robin griffith-jones born in?,[['dbo:nationality']],['dbo:birthPlace'],factoid
3803,0.0,0.0,0.0,8,1,1,What is an album put out by Freeez?,[['dbo:type']],['dbo:artist'],factoid
3826,0.0,0.0,0.0,10,1,1,Name an animated cartoon that played on Nickelodeon during 1998-2005,[['dbo:genre']],['dbp:genre'],list
3828,0.0,0.0,0.0,6,1,1,what is a newspaper in china,[['dbp:publishingCountry']],['dbo:headquarter'],factoid
3831,0.0,0.0,0.0,13,2,2,Which composer of Motorpsycho Nitemare has also composed The time are A-Changing ?,"[['dbp:composer'], ['dbo:musicBy']]","['dbo:writer', 'dbp:writer']",factoid
3840,0.0,0.0,0.0,8,1,1,what kind of album is payment of existence,[['dbo:genre']],['dbo:type'],factoid
3844,0.0,0.0,0.0,10,1,3,What is the location of Sam Sen Railway Station ?,[['dbp:other']],"['dbo:country', 'dbo:district', 'dbo:state']",factoid
3845,0.0,0.0,0.0,5,1,2,what language is indochine in,[['dbo:language']],"['dbo:languageFamily', 'dbo:spokenIn']",factoid
3853,0.0,0.0,0.0,5,1,2,what country is kumenan in?,[['dbo:region']],"['dbo:country', 'dbo:isPartOf']",factoid
3864,0.0,0.0,0.0,9,1,1,what is the aircraft model of grumman f8f bearcat,[['dbo:manufacturer']],['dbo:class'],factoid
3869,0.0,0.0,0.0,10,1,2,Do the White Plains Road lie in the Bronx county?,[['dbp:counties']],"['dbo:isPartOf', 'dbo:state']",boolean
3874,0.0,0.0,0.0,5,1,0,which group released nuclear blast,[['dbo:recordLabel']],[],factoid
3875,0.0,0.0,0.0,10,1,1,Which medium does the album up the downstair belong to?,[['dbo:genre']],['dbo:type'],factoid
3899,0.0,0.0,0.0,9,1,2,How many people currently play for Stoke City F.C.?,[['dbp:currentclub']],"['dbo:formerTeam', 'dbo:team']",count
3917,0.0,0.0,0.0,13,2,1,From how many different places have people gone to the Harward Medical School?,"[['dbo:institution'], ['dbo:birthPlace']]",['dbp:education'],count
3939,0.0,0.0,0.0,11,1,1,What type of album is in the eye of the storm?,[['dbo:genre']],['dbo:type'],factoid
