,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
2765,0.0,0.0,0.0,6,1,1,where would you find richards bay,[['dbo:country']],['dbo:location'],factoid
2766,1.0,1.0,1.0,9,1,1,what time zone is the alaska township located in,[['dbo:timeZone']],['dbo:timeZone'],factoid
2767,1.0,0.16666666666666666,0.2857142857142857,7,1,6,what is located in amrita vishwa vidyapeetham?,"[['dbo:country', 'dbo:city']]","['dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid
2768,1.0,1.0,1.0,13,1,1,what kinds of gameplay is required of doki! doki! yūenchi: crazy land daisakusen,[['dbp:modes']],['dbp:modes'],factoid
2769,1.0,1.0,1.0,6,1,2,Which state is vilas located in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']",factoid
2770,1.0,1.0,1.0,6,1,1,what was billy walton's football position?,[['dbo:position']],['dbo:position'],factoid
2771,1.0,1.0,1.0,6,1,1,what is an americana (music) album?,[['dbo:genre']],['dbo:genre'],factoid
2772,1.0,0.5,0.6666666666666666,11,1,2,what is the format of fred schneider & the shake society,[['dbo:type']],"['dbo:programmeFormat', 'dbo:type']",factoid
2773,0.5,1.0,0.6666666666666666,16,2,1,What is the home town of the musical artist who is the current members of Slapstick?,"[['dbp:currentMembers'], ['dbo:hometown']]",['dbo:hometown'],factoid
2774,1.0,1.0,1.0,5,1,1,where did robert enrico die,[['dbo:deathPlace']],['dbo:deathPlace'],factoid
2775,1.0,1.0,1.0,4,1,1,What is tristania's origin?,[['dbo:hometown']],['dbo:hometown'],factoid
2776,1.0,1.0,1.0,8,1,1,What's a motion picture that alexander hall directed,[['dbo:director']],['dbo:director'],factoid
2777,1.0,1.0,1.0,7,1,1,Name an album recorded by santana (band),[['dbo:artist']],['dbo:artist'],list
2778,0.0,0.0,0.0,4,1,1,who is akbar's child?,[['dbo:parent']],['dbo:child'],factoid
2779,1.0,1.0,1.0,8,1,1,Give me all islands that belong to Japan.,[['dbo:country']],['dbo:country'],list
2780,0.5,1.0,0.6666666666666666,9,2,1,In which places do companies founded in Newcastle operate?,"[['dbo:foundationPlace'], ['dbo:regionServed']]",['dbo:foundationPlace'],factoid
2781,1.0,1.0,1.0,8,1,1,what kind of music does axel mackenrott make,[['dbo:genre']],['dbo:genre'],factoid
2782,1.0,1.0,1.0,7,1,1,What hockey position does geoff smith play?,[['dbo:position']],['dbo:position'],factoid
2783,1.0,1.0,1.0,8,1,1,what is the genre of the artist thecutelepers,[['dbo:genre']],['dbo:genre'],factoid
2784,1.0,1.0,1.0,10,1,1,what mode of gameplay is the videogame enemy in sight,[['dbp:modes']],['dbp:modes'],factoid
2785,1.0,1.0,1.0,7,1,1,what music genre is it aint over?,[['dbo:genre']],['dbo:genre'],factoid
2786,0.0,0.0,0.0,13,2,1,What is the award presented by Downtown Athletic Club and Yale Club NYCity?,"[['dbp:presenter'], ['dbp:presenter']]",['dbo:presenter'],factoid
2787,0.5,1.0,0.6666666666666666,5,2,1,When did Dracula's creator die?,"[['dbo:creator'], ['dbo:deathDate']]",['dbo:creator'],factoid
2788,1.0,1.0,1.0,5,1,1,Where did zhu de die?,[['dbo:deathPlace']],['dbo:deathPlace'],factoid
2789,1.0,1.0,1.0,5,1,1,what film did cantinflas write?,[['dbo:writer']],['dbo:writer'],factoid
2790,1.0,1.0,1.0,12,1,1,what kind of music can be found on the album the circus,[['dbo:genre']],['dbo:genre'],factoid
2791,1.0,1.0,1.0,7,1,1,Is Henry David Thoreau interested in Politics?,[['dbp:mainInterests']],['dbp:mainInterests'],boolean
2792,1.0,1.0,1.0,7,1,1,What music genre is soul caddy under?,[['dbo:genre']],['dbo:genre'],factoid
2793,1.0,1.0,1.0,5,1,2,Name an airport in barbados,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:location', 'dbo:state']]","['dbo:city', 'dbo:location']",list
2794,1.0,1.0,1.0,9,1,1,what type of release is the ultimate luther vandross?,[['dbo:type']],['dbo:type'],factoid
2795,0.5,1.0,0.6666666666666666,10,2,1,What genres of games are available on the Commodore 64?,"[['dbo:computingPlatform'], ['dbp:genre']]",['dbo:computingPlatform'],factoid
2796,1.0,1.0,1.0,6,1,1,What's an art rock from london,[['dbo:genre']],['dbo:genre'],factoid
2797,1.0,1.0,1.0,10,1,1,who was a world war ii and a texas representative,[['dbo:battle']],['dbo:battle'],factoid
2798,1.0,1.0,1.0,6,1,1,what is the genre of lorie?,[['dbo:genre']],['dbo:genre'],factoid
2799,1.0,0.5,0.6666666666666666,8,1,2,What's an example of a house music album,[['dbo:genre']],"['dbo:genre', 'dbo:type']",factoid
2800,1.0,1.0,1.0,8,1,1,Which city in France was jean-baptiste boussingault born,"[['dbp:birthPlace', 'dbo:birthPlace']]",['dbo:birthPlace'],factoid
2801,0.5,1.0,0.6666666666666666,11,2,1,Give me all actors who were born in Paris after 1950.,"[['dbo:birthPlace'], ['dbo:birthDate']]",['dbo:birthPlace'],list
2802,1.0,1.0,1.0,7,1,1,what kind of video game is deathspank,[['dbo:genre']],['dbo:genre'],factoid
2803,0.0,0.0,0.0,7,1,1,What is the successor of PlayStation 4,[['dbp:successor']],['dbo:successor'],factoid
2804,1.0,1.0,1.0,8,1,1,what position does football player guy ngosso play,[['dbo:position']],['dbo:position'],factoid
2805,0.5,1.0,0.6666666666666666,11,2,1,In which fields are both Paul Demiville and Sylvain levi experts?,"[['dbp:fields'], ['dbp:fields']]",['dbp:fields'],factoid
2806,1.0,1.0,1.0,8,1,1,What building did lancelot capability brown help design,[['dbo:architect']],['dbo:architect'],factoid
2807,1.0,1.0,1.0,6,1,7,what college is located in japan,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid
2808,1.0,1.0,1.0,8,1,1,Which type of music do the replacements create,[['dbo:genre']],['dbo:genre'],factoid
2809,1.0,1.0,1.0,5,1,1,what games is action game,[['dbo:genre']],['dbo:genre'],factoid
2810,1.0,1.0,1.0,7,1,1,What kind of music does avra play?,[['dbo:genre']],['dbo:genre'],factoid
2811,1.0,1.0,1.0,7,1,2,who was the influencer of bob black?,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:influenced', 'dbo:influencedBy']",factoid
2812,1.0,1.0,1.0,7,1,1,What game is in the series petz?,[['dbo:series']],['dbo:series'],factoid
2813,1.0,1.0,1.0,6,1,1,what country has battle of zumail,[['dbo:place']],['dbo:place'],factoid
2814,1.0,1.0,1.0,8,1,1,which musical group is signed to nuclear blast,[['dbo:recordLabel']],['dbo:recordLabel'],factoid
2815,1.0,1.0,1.0,6,1,1,what instrument did dan vapid play?,[['dbo:instrument']],['dbo:instrument'],factoid
2816,1.0,1.0,1.0,7,1,2,What man was born in coos bay?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",factoid
2817,1.0,1.0,1.0,7,1,1,Where is the movie el greco from,[['dbo:country']],['dbo:country'],factoid
2818,1.0,1.0,1.0,7,1,1,what area is central africa time in,[['dbo:timeZone']],['dbo:timeZone'],factoid
2819,1.0,1.0,1.0,7,1,1,What release type did le onde have?,[['dbo:type']],['dbo:type'],factoid
2820,1.0,1.0,1.0,4,1,1,what genre is kapital?,[['dbo:genre']],['dbo:genre'],factoid
2821,1.0,1.0,1.0,7,1,1,whats a tourist attraction in  ghent,[['dbo:location']],['dbo:location'],factoid
2822,1.0,0.4,0.5714285714285715,6,1,5,What university is located in butuan?,"[['dbo:city', 'dbo:location']]","['dbo:city', 'dbo:country', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
2823,1.0,1.0,1.0,6,1,1,Name an artist at kranky records,[['dbo:recordLabel']],['dbo:recordLabel'],list
2824,1.0,1.0,1.0,10,1,1,what type of genre is the album a swingin affair!,[['dbo:genre']],['dbo:genre'],factoid
2825,1.0,1.0,1.0,6,1,1,what is  jia alis nationality,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
2826,0.0,0.0,0.0,9,1,1,Of which countries  does Viveka Babajee have citizenship?,[['dbp:citizenship']],['dbo:citizenship'],factoid
2827,1.0,1.0,1.0,6,1,1,which city is warren burton from,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
2828,1.0,1.0,1.0,12,1,1,who was the publisher of def jam fight for ny: the takeover,[['dbo:publisher']],['dbo:publisher'],factoid
2829,1.0,1.0,1.0,11,1,1,what kind of music genre is the rising tide of oblivion,[['dbo:genre']],['dbo:genre'],factoid
2830,1.0,1.0,1.0,9,1,1,which city did cato maximilian guldberg pass away in,[['dbo:deathPlace']],['dbo:deathPlace'],factoid
2831,1.0,1.0,1.0,7,1,1,What position does yan aung win play,[['dbo:position']],['dbo:position'],factoid
2832,1.0,1.0,1.0,5,1,1,where is 50 cent from?,"[['dbo:hometown', 'dbo:birthPlace']]",['dbo:hometown'],factoid
2833,0.0,0.0,0.0,8,2,1,Where are jockeys in Dubai World Cup from?,"[['dbo:race'], ['dbp:birthPlace']]",['dbo:country'],factoid
2834,1.0,1.0,1.0,7,1,1,the seekers is what genre of book,[['dbo:literaryGenre']],['dbo:literaryGenre'],list
2835,1.0,1.0,1.0,14,1,1,Does the Vadodara Railway station lie at the end of the Mathura Vadodara route?,[['dbo:routeEnd']],['dbo:routeEnd'],boolean
2836,0.0,0.0,0.0,8,1,1,Who is the manager for the Louisville Bats?,[['dbo:position']],['dbo:manager'],factoid
2837,1.0,1.0,1.0,6,1,1,What languages are spoken in Pakistan?,[['dbo:language']],['dbo:language'],factoid
2838,1.0,1.0,1.0,9,1,1,What type of license does flock (web browser) have,[['dbo:license']],['dbo:license'],factoid
2839,1.0,1.0,1.0,6,1,1,what album was created by airbourne,[['dbo:artist']],['dbo:artist'],factoid
2840,1.0,1.0,1.0,10,1,1,Name a dance music album that consists of remix compilation.,[['dbo:genre']],['dbo:genre'],list
2841,0.0,0.0,0.0,5,1,1,What nationality is Matias Faldbakken?,[['dbo:nationality']],['dbo:birthPlace'],factoid
2842,0.0,0.0,0.0,7,1,1,which european nation does nembrionic belong to?,[['dbo:hometown']],['dbo:birthPlace'],factoid
2843,1.0,1.0,1.0,6,1,1,which developer produced zoo tycoon 2,[['dbo:developer']],['dbo:developer'],factoid
2844,1.0,1.0,1.0,7,1,2,Name someone who was born in vancouver,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",list
2845,1.0,1.0,1.0,13,1,1,What is the name of an album that is apart of j-pop genre?,[['dbo:genre']],['dbo:genre'],factoid
2846,1.0,1.0,1.0,8,1,1,Does natalie maines play rock or country music,[['dbo:genre']],['dbo:genre'],boolean
2847,1.0,1.0,1.0,12,1,1,Which genre of music is off the album the devil hits back,[['dbo:genre']],['dbo:genre'],factoid
2848,1.0,1.0,1.0,5,1,1,Which production company produced idiocracy,[['dbp:studio']],['dbp:studio'],factoid
2849,1.0,1.0,1.0,8,1,1,what type of music is featured in sonicflood,[['dbo:genre']],['dbo:genre'],factoid
2850,1.0,1.0,1.0,8,1,1,what actor did adapt the super troopers film,[['dbo:editing']],['dbo:editing'],factoid
2851,1.0,1.0,1.0,8,1,1,What is the time zone of richland township,[['dbo:timeZone']],['dbo:timeZone'],factoid
2852,1.0,1.0,1.0,8,1,1,what movement was pursued by j. alden weir,[['dbo:movement']],['dbo:movement'],factoid
2853,0.0,0.0,0.0,10,1,1,what type of album is a man & the blues,[['dbo:type']],['dbo:genre'],factoid
2854,0.0,0.0,0.0,5,1,1,What nation is robin young?,[['dbo:nationality']],['dbo:country'],factoid
2855,1.0,1.0,1.0,8,1,1,where does the mogami river flow out from,[['dbo:riverMouth']],['dbo:riverMouth'],factoid
2856,0.0,0.0,0.0,5,1,1,What is steve banyard's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid
2857,1.0,1.0,1.0,5,1,1,where was edward foster born,"[['dbp:birthPlace', 'dbo:birthPlace']]",['dbo:birthPlace'],factoid
2858,1.0,1.0,1.0,9,1,1,Who wrote the story for the film tulasi (film)?,[['dbo:writer']],['dbo:writer'],factoid
2859,1.0,1.0,1.0,6,1,2,Name a man born in melbourne,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",list
2860,1.0,1.0,1.0,9,1,1,What type of tv show is house of lies,[['dbo:genre']],['dbo:genre'],factoid
2861,1.0,1.0,1.0,9,1,1,what kind of music does speed the band play,[['dbo:genre']],['dbo:genre'],factoid
2862,1.0,1.0,1.0,6,1,1,what cyclones have hit dominican republic?,[['dbp:areas']],['dbp:areas'],factoid
2863,1.0,1.0,1.0,6,1,7,what cities are in north carolina?,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid
2864,1.0,1.0,1.0,11,1,1,What is the name of an album by american head charge,[['dbo:artist']],['dbo:artist'],factoid
2865,1.0,1.0,1.0,8,1,1,what kind of music does coffey anderson play,[['dbo:genre']],['dbo:genre'],factoid
2866,1.0,1.0,1.0,5,1,1,Where did frank sherwin die?,[['dbo:deathPlace']],['dbo:deathPlace'],factoid
2867,0.0,0.0,0.0,13,2,1,What artist was associated closely with the bare necessities and rock a doodle?,"[['dbo:starring'], ['dbo:artist']]",['dbo:genre'],factoid
2868,1.0,1.0,1.0,6,1,1,where was jon seda given birth,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
2869,1.0,1.0,1.0,8,1,1,what is an example of a jazz album?,[['dbo:genre']],['dbo:genre'],factoid
2870,1.0,1.0,1.0,7,1,1,What license does the software swiftfox have?,[['dbo:license']],['dbo:license'],factoid
2871,0.0,0.0,0.0,13,2,1,Where is the tombstone of the congressman who died in the McLean hospital?,"[['dbo:deathPlace'], ['dbp:restingplace']]",['dbo:restingPlace'],factoid
2872,1.0,1.0,1.0,6,1,1,under what label is adassa managed,[['dbo:recordLabel']],['dbo:recordLabel'],factoid
2873,1.0,1.0,1.0,5,1,1,what are album by quintessence,[['dbo:artist']],['dbo:artist'],factoid
2874,1.0,1.0,1.0,4,1,1,Where is friedrich block?,[['dbo:location']],['dbo:location'],factoid
2875,1.0,1.0,1.0,7,1,7,what is located in the united states,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid
2876,0.5,1.0,0.6666666666666666,16,2,1,Give me the total number of membership of the organisations which have memebers as  Azerbaijan?,"[['dbp:membership'], ['dbp:membership']]",['dbp:membership'],list
2877,0.0,0.0,0.0,8,1,1,which animation show is based on hollywood gossip?,"[['dbo:genre', 'dbp:genre']]",['dbo:distributor'],factoid
2878,1.0,1.0,1.0,6,1,7,what mountain is located in oklahoma,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid
2879,0.0,0.0,0.0,11,2,1,List the places where the relatives of Mark Donaldson died ?,"[['dbp:relatives'], ['dbo:deathPlace']]",['dbp:placeOfDeath'],list
2880,1.0,1.0,1.0,8,1,6,"What mountain is located in Virginia, north america","[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
2881,1.0,1.0,1.0,6,1,1,Which position did emmanuel olisadebe play,[['dbo:position']],['dbo:position'],factoid
2882,1.0,1.0,1.0,6,1,1,What position did chico fernández play?,[['dbo:position']],['dbo:position'],factoid
2883,1.0,0.5,0.6666666666666666,10,1,2,What is a program in the tv genre survival skills?,[['dbo:genre']],"['dbo:genre', 'dbp:genre']",factoid
2884,1.0,0.6666666666666666,0.8,12,1,3,What country can ravensbourne college of design and communication be found in,"[['dbo:country', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:state']",factoid
2885,1.0,1.0,1.0,6,1,2,Which country is center township in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']",factoid
2886,1.0,1.0,1.0,8,1,1,Name a band in the alternative rock genre.,[['dbo:genre']],['dbo:genre'],list
2887,1.0,1.0,1.0,12,1,1,What type of music does the mtv hard rock live album contain?,[['dbo:genre']],['dbo:genre'],factoid
2888,1.0,1.0,1.0,6,1,1,Where was morgus the maniac born?,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
2889,1.0,1.0,1.0,17,1,1,What is the genre of music from the album mutantes e seus cometas no país do baurets,[['dbo:genre']],['dbo:genre'],factoid
2890,0.5,1.0,0.6666666666666666,18,2,1,"Which television show is based in Massachusetts and has opening theme as ""Where Everybody Knows Your Name"" ?","[['dbo:location'], ['dbo:openingTheme']]",['dbo:openingTheme'],factoid
2891,1.0,1.0,1.0,7,1,1,what is the location of drottningholm palace,[['dbo:location']],['dbo:location'],factoid
2892,1.0,1.0,1.0,9,1,1,fabric 14: stacey pullen is what type of music,[['dbo:genre']],['dbo:genre'],factoid
2893,1.0,1.0,1.0,9,1,1,what kind of game is armored core: last raven?,[['dbo:genre']],['dbo:genre'],factoid
2894,1.0,1.0,1.0,6,1,2,Name a person born in brooklyn,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",list
2895,1.0,1.0,1.0,8,1,1,whats an example of a punk rock artist,[['dbo:genre']],['dbo:genre'],factoid
2896,1.0,1.0,1.0,5,1,1,how was hollens (hd) released,[['dbo:type']],['dbo:type'],factoid
2897,0.0,0.0,0.0,5,1,1,which group released nuclear blast,[['dbo:recordLabel']],['dbo:publisher'],factoid
2898,1.0,1.0,1.0,7,1,1,What's an example of a silent film,[['dbo:language']],['dbo:language'],factoid
2899,1.0,1.0,1.0,10,1,1,which 1991 film did music expert jacques dutronc work on,[['dbo:musicComposer']],['dbo:musicComposer'],factoid
2900,1.0,1.0,1.0,8,1,1,What artists are on the koch records label?,[['dbo:recordLabel']],['dbo:recordLabel'],factoid
2901,1.0,1.0,1.0,6,1,1,what screenwriter was born in sikeston,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
2902,1.0,1.0,1.0,9,1,2,"What former baseball player was born in flushing, queens?","[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",factoid
2903,1.0,1.0,1.0,7,1,1,what is saúl riveras position in baseball,[['dbo:position']],['dbo:position'],factoid
2904,1.0,1.0,1.0,6,1,1,Who is a male production designer?,[['dbo:occupation']],['dbo:occupation'],factoid
2905,1.0,1.0,1.0,8,1,1,Is bharat university a private or public university,[['dbo:type']],['dbo:type'],boolean
2906,0.0,0.0,0.0,11,2,1,What is the deathplace of people who have worked in Ethics?,"[['dbp:mainInterests'], ['dbp:placeOfDeath']]",['dbp:deathPlace'],factoid
2907,1.0,1.0,1.0,11,1,1,What is the name of a political party that practices monarchism,[['dbo:ideology']],['dbo:ideology'],factoid
2908,1.0,1.0,1.0,9,1,1,what kind of music is ceremonial oath known for,[['dbo:genre']],['dbo:genre'],factoid
2909,1.0,1.0,1.0,9,1,1,The album imaginary diseases is what genre of music?,[['dbo:genre']],['dbo:genre'],list
2910,1.0,1.0,1.0,7,1,1,which album is released by Sham 69,[['dbo:type']],['dbo:type'],factoid
2911,1.0,1.0,1.0,6,1,1,what types of music is p.h.u.q.,[['dbo:genre']],['dbo:genre'],factoid
2912,1.0,1.0,1.0,6,1,1,What netflix genre is the hitchhiker,[['dbo:genre']],['dbo:genre'],factoid
2913,1.0,1.0,1.0,5,1,1,Who influenced ben f. laposky?,[['dbo:influencedBy']],['dbo:influencedBy'],factoid
2914,1.0,1.0,1.0,9,1,1,Name a power pop album by Two Hours Traffic,[['dbo:genre']],['dbo:genre'],list
2915,1.0,1.0,1.0,3,1,1,who directed mercy,[['dbo:director']],['dbo:director'],factoid
2916,1.0,1.0,1.0,9,1,1,what kind of music is played in dizzy heights,[['dbo:genre']],['dbo:genre'],factoid
2917,0.0,0.0,0.0,8,1,1,where does the channel dash vent take place,[['dbo:place']],['dbo:country'],factoid
2918,1.0,1.0,1.0,14,2,2,Name the company whose key person is Raymond Conner and produces Boeing CH-47 Chinook?,"[['dbp:keyPeople'], ['dbp:products']]","['dbp:keyPeople', 'dbp:products']",list
2919,1.0,1.0,1.0,8,1,1,Which position does claudio lópez play in football,[['dbo:position']],['dbo:position'],factoid
2920,1.0,1.0,1.0,7,1,2,Name someone who was born in vienna,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",list
2921,1.0,1.0,1.0,5,1,1,where was john winston born,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
2922,1.0,1.0,1.0,7,1,1,who produced the film cold creek manor,[['dbo:producer']],['dbo:producer'],factoid
2923,1.0,1.0,1.0,7,1,1,which historical figure was killed by smallpox,[['dbo:deathCause']],['dbo:deathCause'],factoid
2924,1.0,1.0,1.0,8,1,1,who directed the film a life less ordinary,[['dbo:director']],['dbo:director'],factoid
2925,1.0,1.0,1.0,6,1,1,What nation is carly fiorina from?,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
2926,1.0,1.0,1.0,12,1,1,what language is spoken on the show romanzo criminale - la serie,[['dbo:language']],['dbo:language'],factoid
2927,1.0,1.0,1.0,7,1,1,which song is written by john wetton,[['dbo:writer']],['dbo:writer'],factoid
2928,1.0,1.0,1.0,5,1,1,which constellation is pg 1159-035,[['dbp:constell']],['dbp:constell'],factoid
2929,0.0,0.0,0.0,5,1,1,Which bridges cross the Seine?,[['dbo:crosses']],['dbp:crosses'],factoid
2930,1.0,1.0,1.0,9,1,1,What game did nintendo software planning and development develop,[['dbo:developer']],['dbo:developer'],factoid
2931,1.0,1.0,1.0,6,1,1,what is an album by prince,[['dbo:artist']],['dbo:artist'],factoid
2932,1.0,1.0,1.0,11,1,1,what's the name of a movie that samuel z. arkoff produced,[['dbo:producer']],['dbo:producer'],list
2933,0.0,0.0,0.0,8,1,1,Who is the employer of Ralph flanders ?,[['dbp:occupation']],['dbo:employer'],factoid
2934,0.0,0.0,0.0,10,2,1,In which municipalities does the NYC housing authority own buildings?,"[['dbo:owningOrganisation'], ['dbo:municipality']]",['dbo:location'],factoid
2935,1.0,1.0,1.0,8,1,1,what is a song by richard m. sherman,[['dbo:artist']],['dbo:artist'],factoid
2936,1.0,1.0,1.0,6,1,1,what films did robert rossen write,[['dbo:writer']],['dbo:writer'],factoid
2937,1.0,1.0,1.0,7,1,7,what area is contained in north carolina,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid
2938,1.0,1.0,1.0,6,1,1,what songs did maurice gibb compose,[['dbo:writer']],['dbo:writer'],factoid
2939,0.5,1.0,0.6666666666666666,11,2,1,What artists are associated with the members of the Catalin Maruta?,"[['dbo:associatedBand'], ['dbo:associatedMusicalArtist']]",['dbo:associatedMusicalArtist'],factoid
2940,1.0,1.0,1.0,12,1,1,composer alex turner (musician)  wrote what song for the arctic monkeys,[['dbo:writer']],['dbo:writer'],list
2941,1.0,1.0,1.0,7,1,1,which city was thomas hartley born in,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
2942,1.0,1.0,1.0,7,1,1,which music genre is southern hospitality in,[['dbo:genre']],['dbo:genre'],factoid
2943,1.0,1.0,1.0,8,1,1,what genre of music does tony newman sing,[['dbo:genre']],['dbo:genre'],factoid
2944,1.0,1.0,1.0,6,1,1,which films did richard brooks produce?,[['dbo:producer']],['dbo:producer'],factoid
2945,1.0,1.0,1.0,8,1,1,What kind of music does andy marvel make,[['dbo:genre']],['dbo:genre'],factoid
2946,1.0,1.0,1.0,7,1,1,what country is the movie immigrants from?,[['dbo:country']],['dbo:country'],factoid
2947,0.5,1.0,0.6666666666666666,11,2,1,What are some cars related to the ones with a V8?,"[['dbp:engine'], ['dbp:related']]",['dbp:related'],factoid
2948,0.0,0.0,0.0,9,2,1,How many years was the Ford Model T manufactured?,"[['dbo:productionEndYear'], ['dbo:productionStartYear']]",['dbo:manufacturer'],count
2949,1.0,1.0,1.0,5,1,2,what county is groveport in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']",factoid
2950,0.5,0.5,0.5,7,2,2,Name some islands in a pacific archipelago?,"[['dbp:archipelago'], ['dbp:location']]","['dbo:location', 'dbp:archipelago']",list
2951,1.0,1.0,1.0,6,1,1,who was sam edwards's academic advisor?,[['dbo:doctoralAdvisor']],['dbo:doctoralAdvisor'],factoid
2952,1.0,1.0,1.0,8,1,1,what structure did leendert van der vlugt design,[['dbo:architect']],['dbo:architect'],factoid
2953,1.0,1.0,1.0,7,1,1,what language is spoken on decisiones extremas?,[['dbo:language']],['dbo:language'],factoid
2954,1.0,1.0,1.0,7,1,1,what type of music is thunder seven?,[['dbo:genre']],['dbo:genre'],factoid
2955,1.0,1.0,1.0,7,1,1,What's an album written by tenacious d,[['dbo:artist']],['dbo:artist'],factoid
2956,0.0,0.0,0.0,7,1,1,what is the nationality of fatih erkoç?,[['dbo:hometown']],['dbo:birthPlace'],factoid
2957,1.0,1.0,1.0,5,1,1,who is a known actor,[['dbo:occupation']],['dbo:occupation'],factoid
2958,1.0,1.0,1.0,5,1,1,Where was birger maertens born,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
2959,1.0,1.0,1.0,10,1,1,which military conflict did william t. h. brooks participate in?,[['dbo:battle']],['dbo:battle'],factoid
2960,1.0,1.0,1.0,10,1,1,what kind of album is i thought it was you,[['dbo:genre']],['dbo:genre'],factoid
2961,1.0,1.0,1.0,7,1,2,who was an influence on helena blavatsky,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:influenced', 'dbo:influencedBy']",factoid
2962,1.0,1.0,1.0,11,1,1,what is the artist who performs in the pop rock genre,[['dbo:genre']],['dbo:genre'],factoid
2963,1.0,1.0,1.0,8,1,2,Who was someone that was born in osijek?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",factoid
2964,1.0,1.0,1.0,9,1,1,what's an album that has rock music on it,[['dbo:genre']],['dbo:genre'],list
2965,1.0,1.0,1.0,6,1,1,What position did choi chang-yong play,[['dbo:position']],['dbo:position'],factoid
2966,1.0,1.0,1.0,9,1,1,who is a person with the profession film producer,[['dbo:occupation']],['dbo:occupation'],factoid
2967,0.0,0.0,0.0,13,1,1,What actor once played the role of Rolf in A Somewhat Gentle Man?,[['dbo:occupation']],['dbo:starring'],factoid
2968,1.0,1.0,1.0,7,1,1,what type of videogame is bank heist,[['dbo:genre']],['dbo:genre'],factoid
2969,1.0,1.0,1.0,7,1,1,what kind of video game is willow,[['dbo:genre']],['dbo:genre'],factoid
2970,1.0,1.0,1.0,6,1,1,what position does claudell washington play,[['dbo:position']],['dbo:position'],factoid
2971,1.0,1.0,1.0,5,1,1,Who composed the alabama song?,[['dbo:writer']],['dbo:writer'],factoid
